customerID,tenure,PhoneService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,TotalCharges_Tenure_Ratio,MonthlyCharges_Tenure_Ratio
7534-BFESC,24.0,1,3,76.1,1712.7,1,0,0,0,71.3625,3.170833333333333
3727-OWVYD,35.0,1,2,61.2,2021.2,0,1,1,0,57.74857142857143,1.7485714285714287
2294-SALNE,23.0,1,2,86.8,1940.8,0,1,1,0,84.38260869565217,3.773913043478261
4847-TAJYI,6.0,1,3,89.35,567.8,0,0,0,0,94.63333333333333,14.891666666666666
1563-IWQEX,12.0,1,2,19.7,220.35,0,0,0,0,18.3625,1.6416666666666666
8203-XJZRC,1.0,1,2,20.25,20.25,0,0,0,0,20.25,20.25
6556-DBKZF,71.0,1,3,76.05,5436.45,0,1,0,1,76.56971830985916,1.0711267605633803
6851-WEFYX,35.0,1,3,100.8,3437.5,0,0,0,0,98.21428571428571,2.88
2985-JUUBZ,40.0,1,3,74.55,3015.75,0,0,0,0,75.39375,1.86375
6390-DSAZX,1.0,1,2,73.6,73.6,1,0,0,0,73.6,73.6
0895-LMRSF,23.0,1,1,64.9,1509.8,0,1,1,0,65.64347826086956,2.821739130434783
8098-LLAZX,4.0,1,3,95.45,396.1,1,0,0,0,99.025,23.8625
8266-VBFQL,4.0,1,3,90.4,356.65,0,0,0,0,89.1625,22.6
8181-YHCMF,68.0,0,0,60.3,4109.0,0,1,0,1,60.4264705882353,0.8867647058823529
2240-HSJQD,38.0,1,2,81.85,3141.7,0,0,0,0,82.67631578947368,2.1539473684210524
1248-DYXUB,52.0,1,2,24.8,1229.1,0,1,0,1,23.63653846153846,0.47692307692307695
0265-EDXBD,32.0,1,3,74.9,2303.35,1,0,0,0,71.9796875,2.340625
4115-BNPJY,29.0,1,2,75.55,2054.4,0,1,0,1,70.84137931034483,2.6051724137931034
3167-SNQPL,38.0,1,3,101.15,3741.85,0,0,0,0,98.46973684210526,2.6618421052631582
4091-TVOCN,48.0,1,0,78.75,3682.45,0,1,1,0,76.71770833333333,1.640625
1098-TDVUQ,1.0,1,1,19.25,19.25,0,0,0,0,19.25,19.25
7277-OZCGZ,22.0,1,3,89.05,1886.25,0,0,0,0,85.73863636363636,4.047727272727273
1557-EMYVT,43.0,1,0,115.05,4895.1,0,1,0,1,113.83953488372094,2.675581395348837
2799-ARNLO,5.0,1,3,69.35,341.6,0,0,0,0,68.32000000000001,13.87
7563-BIUPC,5.0,1,3,80.6,415.55,1,0,0,0,83.11,16.119999999999997
5027-YOCXN,51.0,1,0,110.05,5686.4,0,1,1,0,111.49803921568626,2.157843137254902
3973-SKMLN,71.0,1,0,19.9,1355.1,0,1,0,1,19.085915492957746,0.28028169014084503
2321-OMBXY,38.0,1,0,80.3,3058.65,1,1,1,0,80.49078947368422,2.113157894736842
2840-XANRC,24.0,1,3,93.15,2231.05,1,0,0,0,92.96041666666667,3.88125
6745-JEFZB,35.0,1,0,91.5,3236.35,0,0,0,0,92.46714285714286,2.6142857142857143
5020-ZSTTY,54.0,1,1,82.45,4350.1,1,1,1,0,80.55740740740741,1.526851851851852
9880-TDQAC,72.0,0,3,60.0,4264.0,0,1,0,1,59.22222222222222,0.8333333333333334
8705-WZCYL,1.0,1,3,44.8,44.8,0,0,0,0,44.8,44.8
7102-JJVTX,9.0,1,2,48.6,422.3,0,1,1,0,46.922222222222224,5.4
8626-PTQGE,69.0,0,1,60.05,4176.7,0,1,0,1,60.53188405797101,0.8702898550724637
4983-CLMLV,52.0,1,0,102.7,5138.1,0,0,0,0,98.8096153846154,1.975
5701-YVSVF,11.0,1,3,82.9,880.05,0,0,0,0,80.00454545454545,7.536363636363637
5804-LEPIM,2.0,1,3,70.35,139.05,1,0,0,0,69.525,35.175
5697-GOMBF,28.0,0,3,35.9,973.65,0,0,0,0,34.77321428571428,1.282142857142857
2739-CACDQ,17.0,1,0,82.65,1470.05,0,0,0,0,86.4735294117647,4.861764705882353
9385-EHGDO,35.0,1,2,19.85,739.35,0,1,0,1,21.124285714285715,0.5671428571428572
9498-FIMXL,8.0,1,2,19.2,161.95,0,1,1,0,20.24375,2.4
2379-GYFLQ,46.0,1,0,94.9,4422.95,0,1,1,0,96.15108695652174,2.0630434782608695
0122-OAHPZ,7.0,1,3,73.85,511.25,1,0,0,0,73.03571428571429,10.549999999999999
2868-SNELZ,2.0,1,2,80.6,155.8,1,0,0,0,77.9,40.3
4322-RCYMT,68.0,1,1,75.8,5293.95,1,1,1,0,77.85220588235293,1.1147058823529412
6680-NENYN,43.0,1,3,104.6,4759.85,1,1,0,1,110.69418604651163,2.4325581395348834
2088-IEBAU,68.0,1,3,88.15,6148.45,0,1,0,1,90.41838235294118,1.2963235294117648
7982-VCELR,36.0,1,0,94.8,3565.65,0,0,0,0,99.04583333333333,2.6333333333333333
1343-EHPYB,63.0,1,3,103.4,6603.0,1,0,0,0,104.80952380952381,1.6412698412698414
6035-BXTTY,32.0,1,1,54.65,1830.1,0,0,0,0,57.190625,1.7078125
6885-PKOAM,71.0,1,0,85.75,6223.8,0,1,0,1,87.65915492957747,1.2077464788732395
7520-HQWJU,66.0,1,1,67.45,4508.65,0,0,0,0,68.31287878787879,1.021969696969697
9639-BUJXT,63.0,1,2,20.5,1328.15,0,1,1,0,21.081746031746032,0.3253968253968254
5924-SNGKP,41.0,1,0,20.25,865.0,0,1,1,0,21.097560975609756,0.49390243902439024
0021-IKXGC,1.0,1,3,72.1,72.1,0,0,0,0,72.1,72.1
2034-GDRCN,2.0,1,3,90.4,168.2,1,0,0,0,84.1,45.2
8966-SNIZF,70.0,1,1,19.45,1303.5,0,1,0,1,18.62142857142857,0.27785714285714286
6243-OZGFH,23.0,0,3,44.95,996.85,0,0,0,0,43.34130434782609,1.9543478260869567
4654-DLAMQ,64.0,1,1,97.0,6430.9,0,1,1,0,100.4828125,1.515625
0513-RBGPE,37.0,1,0,62.8,2278.75,0,1,0,1,61.58783783783784,1.6972972972972973
5160-UXJED,17.0,1,2,44.6,681.4,0,1,1,0,40.08235294117647,2.623529411764706
4115-NZRKS,7.0,1,3,89.15,574.35,0,0,0,0,82.05,12.735714285714286
0219-YTZUE,4.0,1,1,84.8,371.9,1,0,0,0,92.975,21.2
0623-IIHUG,21.0,0,3,41.9,840.1,1,0,0,0,40.00476190476191,1.9952380952380953
4572-DVCGN,10.0,1,1,80.25,846.0,1,0,0,0,84.6,8.025
3351-NGXYI,16.0,1,3,54.1,889.0,0,0,0,0,55.5625,3.38125
8984-EYLLL,64.0,1,3,105.25,6823.4,0,1,0,1,106.615625,1.64453125
9057-MSWCO,27.0,0,0,30.75,805.1,1,0,0,0,29.81851851851852,1.1388888888888888
9833-TGFHX,42.0,1,3,97.1,4016.75,0,1,1,0,95.63690476190476,2.3119047619047617
9294-TDIPC,5.0,1,2,20.2,83.75,0,0,0,0,16.75,4.04
5229-DTFYB,41.0,1,1,98.8,3959.15,0,1,0,1,96.56463414634146,2.4097560975609755
0104-PPXDV,58.0,1,0,50.3,2878.55,0,1,1,0,49.630172413793105,0.8672413793103447
5176-LMJXE,47.0,1,2,20.55,945.7,0,1,0,1,20.121276595744682,0.4372340425531915
3583-KRKMD,18.0,1,1,75.9,1373.05,0,0,0,0,76.28055555555555,4.216666666666667
1010-DIAUQ,5.0,1,1,96.5,492.55,1,0,0,0,98.51,19.3
9069-LGEUL,23.0,1,1,59.95,1406.0,0,0,0,0,61.130434782608695,2.606521739130435
7302-ZHMHP,1.0,1,2,19.15,19.15,0,0,0,0,19.15,19.15
9571-EDEBV,71.0,1,0,98.65,6962.85,0,1,1,0,98.06830985915494,1.38943661971831
3520-FJGCV,72.0,1,0,112.6,8126.65,0,1,0,1,112.87013888888889,1.5638888888888889
6563-VRERX,33.0,1,2,20.6,690.25,0,1,1,0,20.916666666666668,0.6242424242424243
0259-GBZSH,2.0,1,3,85.65,181.5,1,0,0,0,90.75,42.825
6122-EFVKN,24.0,0,2,35.75,830.8,0,1,0,1,34.61666666666667,1.4895833333333333
2805-EDJPQ,56.0,1,0,99.75,5608.4,0,1,1,0,100.14999999999999,1.78125
6862-CQUMB,37.0,1,0,96.1,3646.8,0,0,0,0,98.56216216216217,2.597297297297297
7156-MXBJE,43.0,1,0,85.1,3662.25,0,1,1,0,85.1686046511628,1.9790697674418603
6158-HDPXZ,1.0,0,2,25.35,25.35,0,0,0,0,25.35,25.35
9601-BRXPO,25.0,1,1,104.95,2566.5,1,0,0,0,102.66,4.198
2863-IMQDR,61.0,1,3,89.65,5308.7,0,1,0,1,87.02786885245901,1.4696721311475411
5686-CMAWK,17.0,1,3,86.75,1410.25,0,1,1,0,82.95588235294117,5.102941176470588
5651-CRHKQ,41.0,1,1,86.2,3339.05,0,1,1,0,81.44024390243902,2.102439024390244
6905-NIQIN,1.0,1,2,50.65,50.65,1,0,0,0,50.65,50.65
8204-YJCLA,72.0,0,1,64.8,4732.35,0,1,0,1,65.72708333333334,0.8999999999999999
5167-ZFFMM,1.0,1,0,90.85,90.85,1,0,0,0,90.85,90.85
6583-SZVGP,48.0,1,1,108.1,5067.45,0,1,0,1,105.57187499999999,2.252083333333333
4895-TMWIR,11.0,1,2,19.95,214.75,1,0,0,0,19.522727272727273,1.8136363636363635
0533-BNWKF,55.0,1,3,85.45,4874.7,1,0,0,0,88.63090909090909,1.5536363636363637
1708-PBBOA,42.0,0,3,54.75,2348.45,0,1,1,0,55.915476190476184,1.3035714285714286
8782-LKFPK,44.0,1,2,90.4,4063.0,0,0,0,0,92.3409090909091,2.0545454545454547
5522-JBWMO,1.0,1,3,44.0,44.0,0,0,0,0,44.0,44.0
3597-MVHJT,27.0,1,1,95.6,2595.25,0,0,0,0,96.12037037037037,3.5407407407407407
9774-NRNAU,27.0,1,1,84.8,2309.55,0,0,0,0,85.53888888888889,3.140740740740741
0224-RLWWD,2.0,1,3,44.3,89.3,0,0,0,0,44.65,22.15
9967-ATRFS,19.0,1,2,19.9,367.55,0,0,0,0,19.344736842105263,1.0473684210526315
3951-NJCVI,42.0,1,3,95.05,3944.5,0,0,0,0,93.91666666666667,2.263095238095238
2977-CEBSX,66.0,1,0,90.05,5965.95,0,1,0,1,90.39318181818182,1.3643939393939393
0177-PXBAT,33.0,1,1,109.9,3694.7,0,0,0,0,111.96060606060605,3.3303030303030305
6599-CEBNN,34.0,1,0,73.95,2524.45,1,0,0,0,74.24852941176471,2.1750000000000003
2519-ERQOJ,33.0,0,3,54.6,1803.7,0,0,0,0,54.657575757575756,1.6545454545454545
5876-QMYLD,23.0,1,2,20.05,415.1,0,1,1,0,18.047826086956523,0.8717391304347827
2277-AXSDC,32.0,1,1,19.75,624.15,0,1,1,0,19.5046875,0.6171875
9442-JTWDL,11.0,1,0,20.05,237.7,0,1,1,0,21.60909090909091,1.8227272727272728
0979-PHULV,69.0,1,0,99.45,7007.6,1,0,0,0,101.55942028985508,1.441304347826087
3067-SVMTC,68.0,1,1,55.9,3848.8,0,1,1,0,56.6,0.8220588235294117
5495-GPSRW,20.0,1,2,19.7,419.4,0,1,0,1,20.97,0.985
7606-BPHHN,72.0,1,0,19.8,1468.75,0,1,0,1,20.399305555555557,0.275
4742-DRORA,60.0,1,1,95.4,5812.0,0,1,1,0,96.86666666666666,1.59
0111-KLBQG,32.0,1,2,93.95,2861.45,0,0,0,0,89.4203125,2.9359375
4800-VHZKI,1.0,1,2,19.9,19.9,1,0,0,0,19.9,19.9
7989-CHGTL,1.0,1,2,19.6,19.6,1,0,0,0,19.6,19.6
0334-GDDSO,3.0,1,3,81.35,233.7,1,0,0,0,77.89999999999999,27.116666666666664
4163-NCJAK,46.0,1,1,24.45,1066.15,0,1,1,0,23.17717391304348,0.5315217391304348
5233-AOZUF,29.0,1,3,74.95,2149.05,0,0,0,0,74.10517241379311,2.5844827586206898
5973-EJGDP,51.0,1,3,87.35,4473.0,0,0,0,0,87.70588235294117,1.7127450980392156
1996-DBMUS,48.0,1,1,70.65,3545.05,0,0,0,0,73.85520833333334,1.471875
7916-VCCPB,16.0,1,1,73.25,1195.75,0,0,0,0,74.734375,4.578125
4686-GEFRM,70.0,1,1,98.7,6858.9,0,1,0,1,97.9842857142857,1.4100000000000001
5249-QYHEX,40.0,1,2,24.8,1024.7,0,1,0,1,25.6175,0.62
0578-SKVMF,22.0,1,3,83.3,1845.9,1,0,0,0,83.90454545454546,3.786363636363636
5564-NEMQO,1.0,1,1,75.3,75.3,1,0,0,0,75.3,75.3
2233-FAGXV,5.0,1,2,24.3,132.25,0,0,0,0,26.45,4.86
5605-IYGFG,7.0,1,1,69.85,515.45,0,0,0,0,73.63571428571429,9.978571428571428
7663-ZTEGJ,29.0,1,0,100.55,2830.45,0,1,1,0,97.60172413793103,3.467241379310345
3935-TBRZZ,44.0,1,2,25.7,1110.5,0,1,1,0,25.238636363636363,0.5840909090909091
8111-BKVDS,10.0,0,1,40.7,449.3,0,0,0,0,44.93,4.07
2055-SIFSS,55.0,1,1,51.65,2838.55,0,0,0,0,51.61000000000001,0.9390909090909091
2806-MLNTI,52.0,1,1,105.1,5376.4,0,1,1,0,103.39230769230768,2.021153846153846
8734-DKSTZ,10.0,1,3,85.95,858.6,0,0,0,0,85.86,8.595
4360-PNRQB,18.0,1,1,75.6,1395.05,0,0,0,0,77.50277777777778,4.199999999999999
6152-ONASV,68.0,1,1,58.25,3975.7,0,1,1,0,58.46617647058823,0.8566176470588235
9063-ZGTUY,61.0,1,2,19.4,1182.55,1,0,0,0,19.38606557377049,0.3180327868852459
7781-HVGMK,72.0,0,0,65.2,4784.45,0,1,0,1,66.45069444444444,0.9055555555555556
2181-UAESM,2.0,1,3,53.45,119.5,0,0,0,0,59.75,26.725
2957-LOLHO,12.0,1,1,45.4,518.9,1,0,0,0,43.24166666666667,3.783333333333333
6048-NJXHX,41.0,1,3,19.75,899.45,0,1,0,1,21.93780487804878,0.4817073170731707
2320-SLKMB,26.0,0,0,44.45,1183.8,0,0,0,0,45.53076923076923,1.7096153846153848
4980-URKXC,36.0,1,1,20.85,720.05,0,1,1,0,20.001388888888886,0.5791666666666667
4376-KFVRS,72.0,1,0,114.05,8468.2,0,1,0,1,117.6138888888889,1.5840277777777778
5886-VLQVU,35.0,1,1,89.85,3161.2,0,0,0,0,90.32,2.567142857142857
3577-AMVUX,1.0,1,2,55.05,55.05,0,0,0,0,55.05,55.05
0771-WLCLA,16.0,1,3,112.95,1882.55,0,0,0,0,117.659375,7.059375
5628-RKIFK,49.0,1,0,101.55,5070.4,0,0,0,0,103.47755102040816,2.0724489795918366
0206-TBWLC,54.0,1,2,114.65,6049.5,0,1,1,0,112.02777777777777,2.1231481481481485
2937-FTHUR,18.0,1,3,64.8,1166.7,0,0,0,0,64.81666666666666,3.5999999999999996
1910-FMXJM,36.0,1,3,80.4,2937.65,0,0,0,0,81.60138888888889,2.2333333333333334
7752-XUSCI,60.0,1,3,105.9,6396.45,1,0,0,0,106.6075,1.7650000000000001
4110-PFEUZ,1.0,1,2,69.55,69.55,1,0,0,0,69.55,69.55
0732-OCQOC,52.0,1,1,25.05,1270.25,0,1,0,1,24.427884615384617,0.48173076923076924
5168-MSWXT,8.0,1,3,94.75,759.55,0,0,0,0,94.94375,11.84375
1090-ESELR,72.0,1,1,105.5,7611.55,0,1,0,1,105.71597222222222,1.4652777777777777
8592-PLTMQ,64.0,1,2,24.7,1642.75,0,1,1,0,25.66796875,0.3859375
5760-WRAHC,22.0,1,2,69.75,1545.4,0,0,0,0,70.24545454545455,3.1704545454545454
8847-GEOOQ,60.0,0,1,60.2,3582.4,0,0,0,0,59.70666666666667,1.0033333333333334
0256-LTHVJ,28.0,1,3,81.05,2227.1,1,0,0,0,79.53928571428571,2.894642857142857
4785-FCIFB,61.0,1,2,24.4,1417.9,0,1,0,1,23.24426229508197,0.39999999999999997
8313-NDOIA,24.0,1,3,104.15,2494.65,0,0,0,0,103.94375000000001,4.339583333333334
5149-CUZUJ,28.0,1,1,92.9,2768.35,0,1,1,0,98.86964285714285,3.317857142857143
0942-KOWSM,30.0,1,1,80.8,2369.3,0,1,0,1,78.97666666666667,2.6933333333333334
4237-CLSMM,2.0,1,2,20.0,38.0,0,0,0,0,19.0,10.0
1452-VOQCH,1.0,1,3,75.1,75.1,0,0,0,0,75.1,75.1
4719-UMSIY,6.0,1,2,19.65,100.9,0,0,0,0,16.816666666666666,3.275
6614-VBEGU,24.0,1,1,69.45,1614.05,0,0,0,0,67.25208333333333,2.8937500000000003
0880-TKATG,4.0,1,3,101.15,385.9,1,0,0,0,96.475,25.2875
3811-VBYBZ,7.0,1,3,99.8,673.25,1,0,0,0,96.17857142857143,14.257142857142856
1480-BKXGA,72.0,1,1,116.05,8404.9,0,1,0,1,116.73472222222222,1.6118055555555555
2996-XAUVF,70.0,0,2,40.05,2799.75,0,1,0,1,39.996428571428574,0.5721428571428571
9076-AXYIK,64.0,1,3,102.1,6538.45,0,1,0,1,102.16328125,1.5953125
5968-XQIVE,72.0,1,3,89.7,6588.95,0,1,1,0,91.51319444444444,1.2458333333333333
8896-RAZCR,44.0,1,2,19.9,868.1,0,1,0,1,19.729545454545455,0.4522727272727272
4640-UHDOS,13.0,1,3,55.95,734.35,1,0,0,0,56.48846153846154,4.303846153846154
4933-IKULF,17.0,1,2,20.65,330.6,0,1,1,0,19.447058823529414,1.214705882352941
3583-EKAPL,1.0,1,3,55.0,55.0,1,0,0,0,55.0,55.0
1304-BCCFO,9.0,1,2,70.05,564.4,0,0,0,0,62.71111111111111,7.783333333333333
4104-PVRPS,24.0,1,2,53.6,1315.35,0,0,0,0,54.80625,2.2333333333333334
9399-APLBT,1.0,1,3,74.7,74.7,1,0,0,0,74.7,74.7
2359-KMGLI,24.0,1,3,80.25,1861.5,1,0,0,0,77.5625,3.34375
3780-DDGSE,35.0,1,3,76.05,2747.2,0,0,0,0,78.49142857142857,2.1728571428571426
4431-EDMIQ,7.0,1,3,75.7,554.05,0,0,0,0,79.14999999999999,10.814285714285715
0306-JAELE,5.0,1,3,96.1,453.4,1,0,0,0,90.67999999999999,19.22
6227-HWPWX,15.0,1,1,69.0,994.8,1,0,0,0,66.32,4.6
0486-LGCCH,11.0,1,2,19.65,225.75,0,1,0,1,20.522727272727273,1.7863636363636362
0447-BEMNG,48.0,0,1,45.3,2145.0,1,0,0,0,44.6875,0.94375
4612-SSVHJ,20.0,1,3,81.45,1671.6,0,0,0,0,83.58,4.0725
5168-MQQCA,72.0,1,1,108.5,8003.8,0,1,1,0,111.16388888888889,1.5069444444444444
5949-XIKAE,8.0,1,3,83.55,680.05,1,0,0,0,85.00625,10.44375
7971-HLVXI,72.0,1,0,84.5,6130.85,0,1,0,1,85.15069444444445,1.1736111111111112
9094-AZPHK,15.0,1,3,100.15,1415.0,0,0,0,0,94.33333333333333,6.676666666666667
3649-JPUGY,72.0,1,1,88.6,6201.95,0,1,0,1,86.13819444444444,1.2305555555555554
4472-LVYGI,29.0,0,1,52.55,1397.475,0,1,0,1,48.188793103448276,1.8120689655172413
8372-JUXUI,1.0,1,3,74.35,74.35,1,0,0,0,74.35,74.35
3552-CTCYF,63.0,1,1,104.8,6597.25,0,1,0,1,104.71825396825396,1.6634920634920634
6778-YSNIH,2.0,1,3,59.0,114.15,0,0,0,0,57.075,29.5
0388-EOPEX,2.0,1,3,74.4,139.4,1,0,0,0,69.7,37.2
5756-OZRIO,61.0,1,1,64.05,3902.6,0,1,1,0,63.97704918032787,1.05
6579-JPICP,1.0,1,2,20.4,20.4,0,0,0,0,20.4,20.4
8205-OTCHB,22.0,0,1,43.75,903.6,1,1,1,0,41.07272727272727,1.9886363636363635
4134-BSXLX,28.0,1,2,60.9,1785.65,0,0,0,0,63.77321428571429,2.175
0505-SPOOW,70.0,1,1,19.8,1397.65,0,1,0,1,19.966428571428573,0.28285714285714286
6235-VDHOM,5.0,0,3,28.45,131.05,1,0,0,0,26.21,5.6899999999999995
7783-YKGDV,12.0,1,1,99.7,1238.45,1,0,0,0,103.20416666666667,8.308333333333334
4374-YMUSQ,34.0,1,0,116.25,3899.05,0,1,1,0,114.6779411764706,3.4191176470588234
4513-CXYIX,71.0,1,0,80.7,5676.0,0,1,0,1,79.94366197183099,1.1366197183098592
3957-HHLMR,70.0,1,1,65.2,4543.15,0,1,1,0,64.90214285714285,0.9314285714285715
7803-XOCCZ,52.0,1,1,84.05,4326.8,0,0,0,0,83.20769230769231,1.6163461538461539
5736-YEJAX,69.0,1,0,79.45,5502.55,0,1,0,1,79.74710144927536,1.151449275362319
5609-CEBID,20.0,1,3,94.1,1782.4,1,0,0,0,89.12,4.705
8981-FJGLA,11.0,1,2,78.0,851.8,0,0,0,0,77.43636363636364,7.090909090909091
7218-HKQFK,2.0,1,3,94.2,167.5,1,0,0,0,83.75,47.1
4636-QRJKY,6.0,1,3,80.5,502.85,1,0,0,0,83.80833333333334,13.416666666666666
1135-LMECX,1.0,1,2,19.85,19.85,0,0,0,0,19.85,19.85
4332-MUOEZ,20.0,1,0,94.3,1818.3,0,1,1,0,90.91499999999999,4.715
8535-SFUTN,61.0,1,3,106.45,6300.15,0,0,0,0,103.2811475409836,1.7450819672131148
5956-VKDTT,5.0,1,3,74.35,334.8,1,0,0,0,66.96000000000001,14.87
8677-HDZEE,56.0,1,1,105.45,5916.95,0,0,0,0,105.65982142857142,1.8830357142857144
2475-MROZF,30.0,1,0,95.0,2852.4,0,0,0,0,95.08,3.1666666666666665
9412-GHEEC,40.0,1,1,104.8,4131.95,1,0,0,0,103.29875,2.62
3482-ABPKK,28.0,1,2,54.3,1546.3,0,1,1,0,55.225,1.9392857142857143
6705-LXORM,5.0,1,3,70.05,302.6,0,0,0,0,60.52,14.01
0257-ZESQC,27.0,1,1,75.2,1929.35,1,0,0,0,71.4574074074074,2.785185185185185
7531-GQHME,12.0,1,0,20.05,265.45,0,0,0,0,22.120833333333334,1.6708333333333334
5174-ITUMV,67.0,1,3,105.4,6989.45,0,1,1,0,104.32014925373134,1.573134328358209
4109-CYRBD,29.0,1,3,51.6,1442.0,0,0,0,0,49.724137931034484,1.7793103448275862
0913-XWSCN,55.0,1,1,85.5,4713.4,0,0,0,0,85.69818181818181,1.5545454545454545
6825-UYPFK,23.0,1,1,75.6,1758.6,1,0,0,0,76.4608695652174,3.28695652173913
8397-MVTAZ,34.0,1,3,100.05,3480.0,1,0,0,0,102.3529411764706,2.942647058823529
0750-EBAIU,52.0,1,3,91.25,4738.3,0,1,1,0,91.12115384615385,1.7548076923076923
8606-CIQUL,72.0,1,0,115.75,8399.15,0,1,0,1,116.6548611111111,1.6076388888888888
3571-DPYUH,58.0,1,0,94.7,5430.35,0,1,1,0,93.62672413793103,1.6327586206896552
7601-GNDYK,35.0,1,2,19.6,686.95,0,1,0,1,19.627142857142857,0.56
0356-OBMAC,56.0,1,1,99.9,5706.3,0,1,0,1,101.89821428571429,1.7839285714285715
8067-NIOYM,24.0,1,0,21.1,490.65,0,1,0,1,20.443749999999998,0.8791666666666668
1403-GYAFU,70.0,1,0,20.05,1360.25,0,1,0,1,19.432142857142857,0.2864285714285714
4234-XTNEA,2.0,1,3,79.95,174.45,0,0,0,0,87.225,39.975
1297-VQDRP,68.0,1,0,107.15,7379.8,0,1,1,0,108.5264705882353,1.5757352941176472
9282-IZGQK,1.0,1,3,85.0,85.0,1,0,0,0,85.0,85.0
5348-CAGXB,12.0,1,3,89.55,1021.75,0,0,0,0,85.14583333333333,7.4624999999999995
0621-HJWXJ,63.0,1,1,81.55,5029.05,0,0,0,0,79.82619047619048,1.2944444444444445
5844-QVTAT,33.0,1,2,58.45,1955.4,0,1,1,0,59.25454545454546,1.7712121212121212
8905-IAZPF,69.0,1,0,95.65,6744.2,0,1,1,0,97.74202898550725,1.386231884057971
5394-MEITZ,60.0,1,1,80.6,4946.7,0,1,0,1,82.445,1.3433333333333333
6859-QNXIQ,72.0,1,1,113.1,8248.5,0,1,0,1,114.5625,1.5708333333333333
2782-LFZVW,11.0,1,2,58.95,601.6,0,0,0,0,54.690909090909095,5.359090909090909
2866-IKBTM,1.0,1,2,19.55,19.55,0,0,0,0,19.55,19.55
1342-JPNKI,10.0,1,1,86.05,834.1,1,0,0,0,83.41,8.605
2817-NTQDO,13.0,0,0,45.55,597.0,1,0,0,0,45.92307692307692,3.503846153846154
7129-AZJDE,34.0,1,1,78.95,2647.2,0,1,1,0,77.85882352941177,2.322058823529412
6986-IJDHX,39.0,1,2,86.3,3266.0,1,0,0,0,83.74358974358974,2.212820512820513
2560-PPCHE,65.0,1,1,105.05,6744.25,0,1,1,0,103.75769230769231,1.616153846153846
4676-MQUEA,50.0,1,1,101.9,5265.5,0,1,1,0,105.31,2.0380000000000003
8138-EALND,15.0,1,2,19.75,311.6,0,0,0,0,20.773333333333333,1.3166666666666667
3580-HYCSP,72.0,1,1,110.3,7966.9,0,1,0,1,110.65138888888889,1.5319444444444443
1352-HNSAW,72.0,1,1,115.6,8220.4,0,1,0,1,114.17222222222222,1.6055555555555554
2075-PUEPR,55.0,1,1,19.35,1153.25,0,1,0,1,20.96818181818182,0.35181818181818186
1982-FEBTD,23.0,1,0,25.6,514.75,0,1,0,1,22.380434782608695,1.1130434782608696
5301-GAUUY,32.0,1,1,80.35,2596.15,1,0,0,0,81.1296875,2.5109375
5791-KAJFD,56.0,1,1,68.75,3808.0,0,1,1,0,68.0,1.2276785714285714
2654-VBVPB,1.0,1,1,19.9,19.9,0,0,0,0,19.9,19.9
1154-HYWWO,38.0,1,2,70.6,2708.2,0,1,1,0,71.26842105263158,1.857894736842105
2501-XWWTZ,11.0,1,3,70.2,760.05,0,0,0,0,69.09545454545454,6.381818181818182
3716-UVSPD,1.0,1,3,49.3,49.3,0,0,0,0,49.3,49.3
6815-ABQFQ,56.0,1,3,107.25,6033.3,0,1,1,0,107.7375,1.9151785714285714
7343-EOBEU,3.0,1,2,23.6,89.05,0,0,0,0,29.683333333333334,7.866666666666667
3701-SFMUH,7.0,1,0,69.7,516.15,0,0,0,0,73.73571428571428,9.957142857142857
6103-LIANB,59.0,1,0,99.5,5861.75,0,1,0,1,99.35169491525424,1.6864406779661016
7319-VENRZ,7.0,1,1,64.3,445.95,0,0,0,0,63.707142857142856,9.185714285714285
5846-NEQVZ,71.0,1,0,70.85,4973.4,0,1,0,1,70.04788732394366,0.9978873239436619
6967-QIQRV,15.0,1,3,101.9,1667.25,0,1,1,0,111.15,6.793333333333334
5781-RFZRP,71.0,1,0,73.5,5357.75,0,1,0,1,75.46126760563381,1.0352112676056338
0939-YAPAF,35.0,1,3,100.25,3527.6,1,0,0,0,100.78857142857143,2.8642857142857143
0308-IVGOK,11.0,0,0,40.4,422.6,0,1,1,0,38.41818181818182,3.6727272727272724
7293-LSCDV,60.0,1,0,19.25,1103.25,0,1,0,1,18.3875,0.32083333333333336
7025-WCBNE,47.0,1,1,59.6,2754.0,0,1,0,1,58.59574468085106,1.2680851063829788
5756-JYOJT,11.0,1,0,64.9,697.25,0,1,1,0,63.38636363636363,5.9
4710-FDUIZ,56.0,1,0,100.3,5614.45,1,1,1,0,100.25803571428571,1.7910714285714284
6030-REHUX,28.0,1,3,110.85,3204.4,0,0,0,0,114.44285714285715,3.9589285714285714
9548-LIGTA,61.0,1,2,81.05,4747.65,0,1,0,1,77.83032786885245,1.3286885245901638
5150-LJNSR,31.0,1,1,98.05,3082.1,0,1,1,0,99.42258064516129,3.1629032258064513
8270-RKSAP,9.0,1,3,70.5,597.9,0,0,0,0,66.43333333333334,7.833333333333333
6522-YRBXD,35.0,1,3,94.55,3365.4,0,0,0,0,96.15428571428572,2.7014285714285715
2640-LYMOV,2.0,1,2,19.65,38.8,0,0,0,0,19.4,9.825
