customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_Tenure_Ratio
6905-NIQIN,1.0,1,0,2,50.65,50.65,1,50.65
8204-YJCLA,72.0,0,2,1,64.8,4732.35,0,65.72708333333334
5167-ZFFMM,1.0,1,0,0,90.85,90.85,1,90.85
6583-SZVGP,48.0,1,2,1,108.1,5067.45,0,105.57187499999999
4895-TMWIR,11.0,1,0,2,19.95,214.75,1,19.522727272727273
0533-BNWKF,55.0,1,0,3,85.45,4874.7,1,88.63090909090909
1708-PBBOA,42.0,0,1,3,54.75,2348.45,0,55.915476190476184
8782-LKFPK,44.0,1,0,2,90.4,4063.0,0,92.3409090909091
5522-JBWMO,1.0,1,0,3,44.0,44.0,0,44.0
3597-MVHJT,27.0,1,0,1,95.6,2595.25,0,96.12037037037037
9774-NRNAU,27.0,1,0,1,84.8,2309.55,0,85.53888888888889
0224-RLWWD,2.0,1,0,3,44.3,89.3,0,44.65
9967-ATRFS,19.0,1,0,2,19.9,367.55,0,19.344736842105263
3951-NJCVI,42.0,1,0,3,95.05,3944.5,0,93.91666666666667
2977-CEBSX,66.0,1,2,0,90.05,5965.95,0,90.39318181818182
0177-PXBAT,33.0,1,0,1,109.9,3694.7,0,111.96060606060605
6599-CEBNN,34.0,1,0,0,73.95,2524.45,1,74.24852941176471
2519-ERQOJ,33.0,0,0,3,54.6,1803.7,0,54.657575757575756
5876-QMYLD,23.0,1,1,2,20.05,415.1,0,18.047826086956523
2277-AXSDC,32.0,1,1,1,19.75,624.15,0,19.5046875
9442-JTWDL,11.0,1,1,0,20.05,237.7,0,21.60909090909091
0979-PHULV,69.0,1,0,0,99.45,7007.6,1,101.55942028985508
3067-SVMTC,68.0,1,1,1,55.9,3848.8,0,56.6
5495-GPSRW,20.0,1,2,2,19.7,419.4,0,20.97
7606-BPHHN,72.0,1,2,0,19.8,1468.75,0,20.399305555555557
4742-DRORA,60.0,1,1,1,95.4,5812.0,0,96.86666666666666
0111-KLBQG,32.0,1,0,2,93.95,2861.45,0,89.4203125
4800-VHZKI,1.0,1,0,2,19.9,19.9,1,19.9
7989-CHGTL,1.0,1,0,2,19.6,19.6,1,19.6
0334-GDDSO,3.0,1,0,3,81.35,233.7,1,77.89999999999999
4163-NCJAK,46.0,1,1,1,24.45,1066.15,0,23.17717391304348
5233-AOZUF,29.0,1,0,3,74.95,2149.05,0,74.10517241379311
5973-EJGDP,51.0,1,0,3,87.35,4473.0,0,87.70588235294117
1996-DBMUS,48.0,1,0,1,70.65,3545.05,0,73.85520833333334
7916-VCCPB,16.0,1,0,1,73.25,1195.75,0,74.734375
4686-GEFRM,70.0,1,2,1,98.7,6858.9,0,97.9842857142857
5249-QYHEX,40.0,1,2,2,24.8,1024.7,0,25.6175
0578-SKVMF,22.0,1,0,3,83.3,1845.9,1,83.90454545454546
5564-NEMQO,1.0,1,0,1,75.3,75.3,1,75.3
2233-FAGXV,5.0,1,0,2,24.3,132.25,0,26.45
5605-IYGFG,7.0,1,0,1,69.85,515.45,0,73.63571428571429
7663-ZTEGJ,29.0,1,1,0,100.55,2830.45,0,97.60172413793103
3935-TBRZZ,44.0,1,1,2,25.7,1110.5,0,25.238636363636363
8111-BKVDS,10.0,0,0,1,40.7,449.3,0,44.93
2055-SIFSS,55.0,1,0,1,51.65,2838.55,0,51.61000000000001
2806-MLNTI,52.0,1,1,1,105.1,5376.4,0,103.39230769230768
8734-DKSTZ,10.0,1,0,3,85.95,858.6,0,85.86
4360-PNRQB,18.0,1,0,1,75.6,1395.05,0,77.50277777777778
6152-ONASV,68.0,1,1,1,58.25,3975.7,0,58.46617647058823
9063-ZGTUY,61.0,1,0,2,19.4,1182.55,1,19.38606557377049
7781-HVGMK,72.0,0,2,0,65.2,4784.45,0,66.45069444444444
2181-UAESM,2.0,1,0,3,53.45,119.5,0,59.75
2957-LOLHO,12.0,1,0,1,45.4,518.9,1,43.24166666666667
6048-NJXHX,41.0,1,2,3,19.75,899.45,0,21.93780487804878
2320-SLKMB,26.0,0,0,0,44.45,1183.8,0,45.53076923076923
4980-URKXC,36.0,1,1,1,20.85,720.05,0,20.001388888888886
4376-KFVRS,72.0,1,2,0,114.05,8468.2,0,117.6138888888889
5886-VLQVU,35.0,1,0,1,89.85,3161.2,0,90.32
3577-AMVUX,1.0,1,0,2,55.05,55.05,0,55.05
0771-WLCLA,16.0,1,0,3,112.95,1882.55,0,117.659375
5628-RKIFK,49.0,1,0,0,101.55,5070.4,0,103.47755102040816
0206-TBWLC,54.0,1,1,2,114.65,6049.5,0,112.02777777777777
2937-FTHUR,18.0,1,0,3,64.8,1166.7,0,64.81666666666666
1910-FMXJM,36.0,1,0,3,80.4,2937.65,0,81.60138888888889
7752-XUSCI,60.0,1,0,3,105.9,6396.45,1,106.6075
4110-PFEUZ,1.0,1,0,2,69.55,69.55,1,69.55
0732-OCQOC,52.0,1,2,1,25.05,1270.25,0,24.427884615384617
5168-MSWXT,8.0,1,0,3,94.75,759.55,0,94.94375
1090-ESELR,72.0,1,2,1,105.5,7611.55,0,105.71597222222222
8592-PLTMQ,64.0,1,1,2,24.7,1642.75,0,25.66796875
5760-WRAHC,22.0,1,0,2,69.75,1545.4,0,70.24545454545455
8847-GEOOQ,60.0,0,0,1,60.2,3582.4,0,59.70666666666667
0256-LTHVJ,28.0,1,0,3,81.05,2227.1,1,79.53928571428571
4785-FCIFB,61.0,1,2,2,24.4,1417.9,0,23.24426229508197
8313-NDOIA,24.0,1,0,3,104.15,2494.65,0,103.94375000000001
5149-CUZUJ,28.0,1,1,1,92.9,2768.35,0,98.86964285714285
0942-KOWSM,30.0,1,2,1,80.8,2369.3,0,78.97666666666667
4237-CLSMM,2.0,1,0,2,20.0,38.0,0,19.0
1452-VOQCH,1.0,1,0,3,75.1,75.1,0,75.1
4719-UMSIY,6.0,1,0,2,19.65,100.9,0,16.816666666666666
6614-VBEGU,24.0,1,0,1,69.45,1614.05,0,67.25208333333333
0880-TKATG,4.0,1,0,3,101.15,385.9,1,96.475
3811-VBYBZ,7.0,1,0,3,99.8,673.25,1,96.17857142857143
1480-BKXGA,72.0,1,2,1,116.05,8404.9,0,116.73472222222222
2996-XAUVF,70.0,0,2,2,40.05,2799.75,0,39.996428571428574
9076-AXYIK,64.0,1,2,3,102.1,6538.45,0,102.16328125
5968-XQIVE,72.0,1,1,3,89.7,6588.95,0,91.51319444444444
8896-RAZCR,44.0,1,2,2,19.9,868.1,0,19.729545454545455
4640-UHDOS,13.0,1,0,3,55.95,734.35,1,56.48846153846154
4933-IKULF,17.0,1,1,2,20.65,330.6,0,19.447058823529414
3583-EKAPL,1.0,1,0,3,55.0,55.0,1,55.0
1304-BCCFO,9.0,1,0,2,70.05,564.4,0,62.71111111111111
4104-PVRPS,24.0,1,0,2,53.6,1315.35,0,54.80625
9399-APLBT,1.0,1,0,3,74.7,74.7,1,74.7
2359-KMGLI,24.0,1,0,3,80.25,1861.5,1,77.5625
3780-DDGSE,35.0,1,0,3,76.05,2747.2,0,78.49142857142857
4431-EDMIQ,7.0,1,0,3,75.7,554.05,0,79.14999999999999
0306-JAELE,5.0,1,0,3,96.1,453.4,1,90.67999999999999
6227-HWPWX,15.0,1,0,1,69.0,994.8,1,66.32
0486-LGCCH,11.0,1,2,2,19.65,225.75,0,20.522727272727273
0447-BEMNG,48.0,0,0,1,45.3,2145.0,1,44.6875
4612-SSVHJ,20.0,1,0,3,81.45,1671.6,0,83.58
5168-MQQCA,72.0,1,1,1,108.5,8003.8,0,111.16388888888889
5949-XIKAE,8.0,1,0,3,83.55,680.05,1,85.00625
7971-HLVXI,72.0,1,2,0,84.5,6130.85,0,85.15069444444445
9094-AZPHK,15.0,1,0,3,100.15,1415.0,0,94.33333333333333
3649-JPUGY,72.0,1,2,1,88.6,6201.95,0,86.13819444444444
4472-LVYGI,29.0,0,2,1,52.55,1397.475,0,48.188793103448276
8372-JUXUI,1.0,1,0,3,74.35,74.35,1,74.35
3552-CTCYF,63.0,1,2,1,104.8,6597.25,0,104.71825396825396
6778-YSNIH,2.0,1,0,3,59.0,114.15,0,57.075
0388-EOPEX,2.0,1,0,3,74.4,139.4,1,69.7
5756-OZRIO,61.0,1,1,1,64.05,3902.6,0,63.97704918032787
6579-JPICP,1.0,1,0,2,20.4,20.4,0,20.4
8205-OTCHB,22.0,0,1,1,43.75,903.6,1,41.07272727272727
4134-BSXLX,28.0,1,0,2,60.9,1785.65,0,63.77321428571429
0505-SPOOW,70.0,1,2,1,19.8,1397.65,0,19.966428571428573
6235-VDHOM,5.0,0,0,3,28.45,131.05,1,26.21
7783-YKGDV,12.0,1,0,1,99.7,1238.45,1,103.20416666666667
4374-YMUSQ,34.0,1,1,0,116.25,3899.05,0,114.6779411764706
4513-CXYIX,71.0,1,2,0,80.7,5676.0,0,79.94366197183099
3957-HHLMR,70.0,1,1,1,65.2,4543.15,0,64.90214285714285
7803-XOCCZ,52.0,1,0,1,84.05,4326.8,0,83.20769230769231
5736-YEJAX,69.0,1,2,0,79.45,5502.55,0,79.74710144927536
5609-CEBID,20.0,1,0,3,94.1,1782.4,1,89.12
8981-FJGLA,11.0,1,0,2,78.0,851.8,0,77.43636363636364
7218-HKQFK,2.0,1,0,3,94.2,167.5,1,83.75
4636-QRJKY,6.0,1,0,3,80.5,502.85,1,83.80833333333334
1135-LMECX,1.0,1,0,2,19.85,19.85,0,19.85
4332-MUOEZ,20.0,1,1,0,94.3,1818.3,0,90.91499999999999
8535-SFUTN,61.0,1,0,3,106.45,6300.15,0,103.2811475409836
5956-VKDTT,5.0,1,0,3,74.35,334.8,1,66.96000000000001
8677-HDZEE,56.0,1,0,1,105.45,5916.95,0,105.65982142857142
2475-MROZF,30.0,1,0,0,95.0,2852.4,0,95.08
9412-GHEEC,40.0,1,0,1,104.8,4131.95,1,103.29875
3482-ABPKK,28.0,1,1,2,54.3,1546.3,0,55.225
6705-LXORM,5.0,1,0,3,70.05,302.6,0,60.52
0257-ZESQC,27.0,1,0,1,75.2,1929.35,1,71.4574074074074
7531-GQHME,12.0,1,0,0,20.05,265.45,0,22.120833333333334
5174-ITUMV,67.0,1,1,3,105.4,6989.45,0,104.32014925373134
4109-CYRBD,29.0,1,0,3,51.6,1442.0,0,49.724137931034484
0913-XWSCN,55.0,1,0,1,85.5,4713.4,0,85.69818181818181
6825-UYPFK,23.0,1,0,1,75.6,1758.6,1,76.4608695652174
8397-MVTAZ,34.0,1,0,3,100.05,3480.0,1,102.3529411764706
0750-EBAIU,52.0,1,1,3,91.25,4738.3,0,91.12115384615385
8606-CIQUL,72.0,1,2,0,115.75,8399.15,0,116.6548611111111
3571-DPYUH,58.0,1,1,0,94.7,5430.35,0,93.62672413793103
7601-GNDYK,35.0,1,2,2,19.6,686.95,0,19.627142857142857
0356-OBMAC,56.0,1,2,1,99.9,5706.3,0,101.89821428571429
8067-NIOYM,24.0,1,2,0,21.1,490.65,0,20.443749999999998
1403-GYAFU,70.0,1,2,0,20.05,1360.25,0,19.432142857142857
4234-XTNEA,2.0,1,0,3,79.95,174.45,0,87.225
1297-VQDRP,68.0,1,1,0,107.15,7379.8,0,108.5264705882353
9282-IZGQK,1.0,1,0,3,85.0,85.0,1,85.0
5348-CAGXB,12.0,1,0,3,89.55,1021.75,0,85.14583333333333
0621-HJWXJ,63.0,1,0,1,81.55,5029.05,0,79.82619047619048
5844-QVTAT,33.0,1,1,2,58.45,1955.4,0,59.25454545454546
8905-IAZPF,69.0,1,1,0,95.65,6744.2,0,97.74202898550725
5394-MEITZ,60.0,1,2,1,80.6,4946.7,0,82.445
6859-QNXIQ,72.0,1,2,1,113.1,8248.5,0,114.5625
2782-LFZVW,11.0,1,0,2,58.95,601.6,0,54.690909090909095
2866-IKBTM,1.0,1,0,2,19.55,19.55,0,19.55
1342-JPNKI,10.0,1,0,1,86.05,834.1,1,83.41
2817-NTQDO,13.0,0,0,0,45.55,597.0,1,45.92307692307692
7129-AZJDE,34.0,1,1,1,78.95,2647.2,0,77.85882352941177
6986-IJDHX,39.0,1,0,2,86.3,3266.0,1,83.74358974358974
2560-PPCHE,65.0,1,1,1,105.05,6744.25,0,103.75769230769231
4676-MQUEA,50.0,1,1,1,101.9,5265.5,0,105.31
8138-EALND,15.0,1,0,2,19.75,311.6,0,20.773333333333333
3580-HYCSP,72.0,1,2,1,110.3,7966.9,0,110.65138888888889
1352-HNSAW,72.0,1,2,1,115.6,8220.4,0,114.17222222222222
2075-PUEPR,55.0,1,2,1,19.35,1153.25,0,20.96818181818182
1982-FEBTD,23.0,1,2,0,25.6,514.75,0,22.380434782608695
5301-GAUUY,32.0,1,0,1,80.35,2596.15,1,81.1296875
5791-KAJFD,56.0,1,1,1,68.75,3808.0,0,68.0
2654-VBVPB,1.0,1,0,1,19.9,19.9,0,19.9
1154-HYWWO,38.0,1,1,2,70.6,2708.2,0,71.26842105263158
2501-XWWTZ,11.0,1,0,3,70.2,760.05,0,69.09545454545454
3716-UVSPD,1.0,1,0,3,49.3,49.3,0,49.3
6815-ABQFQ,56.0,1,1,3,107.25,6033.3,0,107.7375
7343-EOBEU,3.0,1,0,2,23.6,89.05,0,29.683333333333334
3701-SFMUH,7.0,1,0,0,69.7,516.15,0,73.73571428571428
6103-LIANB,59.0,1,2,0,99.5,5861.75,0,99.35169491525424
7319-VENRZ,7.0,1,0,1,64.3,445.95,0,63.707142857142856
5846-NEQVZ,71.0,1,2,0,70.85,4973.4,0,70.04788732394366
6967-QIQRV,15.0,1,1,3,101.9,1667.25,0,111.15
5781-RFZRP,71.0,1,2,0,73.5,5357.75,0,75.46126760563381
0939-YAPAF,35.0,1,0,3,100.25,3527.6,1,100.78857142857143
0308-IVGOK,11.0,0,1,0,40.4,422.6,0,38.41818181818182
7293-LSCDV,60.0,1,2,0,19.25,1103.25,0,18.3875
7025-WCBNE,47.0,1,2,1,59.6,2754.0,0,58.59574468085106
5756-JYOJT,11.0,1,1,0,64.9,697.25,0,63.38636363636363
4710-FDUIZ,56.0,1,1,0,100.3,5614.45,1,100.25803571428571
6030-REHUX,28.0,1,0,3,110.85,3204.4,0,114.44285714285715
9548-LIGTA,61.0,1,2,2,81.05,4747.65,0,77.83032786885245
5150-LJNSR,31.0,1,1,1,98.05,3082.1,0,99.42258064516129
8270-RKSAP,9.0,1,0,3,70.5,597.9,0,66.43333333333334
6522-YRBXD,35.0,1,0,3,94.55,3365.4,0,96.15428571428572
2640-LYMOV,2.0,1,0,2,19.65,38.8,0,19.4
1218-VKFPE,12.0,1,0,2,19.0,233.55,1,19.462500000000002
3627-FHKBK,1.0,1,0,2,75.3,75.3,1,75.3
2865-TCHJW,4.0,1,0,3,89.2,346.2,1,86.55
1423-BMPBQ,1.0,1,0,2,19.0,19.0,0,19.0
2393-DIVAI,3.0,1,0,2,20.0,61.7,0,20.566666666666666
5192-EBGOV,1.0,1,0,3,85.7,85.7,1,85.7
4568-KNYWR,52.0,1,2,0,63.25,3342.45,0,64.27788461538461
8752-IMQOS,5.0,1,1,2,20.1,85.1,0,17.02
0742-LAFQK,72.0,1,2,3,99.15,7422.1,0,103.08472222222223
0795-LAFGP,71.0,1,2,3,90.4,6668.05,0,93.91619718309859
0619-OLYUR,72.0,1,2,0,111.9,8071.05,0,112.09791666666666
5512-IDZEI,46.0,1,1,3,24.9,1174.8,0,25.539130434782606
0459-SPZHJ,63.0,1,2,0,83.5,5435.0,0,86.26984126984127
0215-BQKGS,30.0,1,0,0,84.3,2438.6,0,81.28666666666666
9244-ZVAPM,1.0,1,0,2,45.6,45.6,0,45.6
0719-SYFRB,12.0,1,0,2,61.65,713.75,1,59.479166666666664
8208-EUMTE,16.0,0,2,2,54.85,916.15,0,57.259375
5172-MIGPM,4.0,1,0,2,65.55,237.2,0,59.3
1710-RCXUS,51.0,1,1,0,90.35,4614.55,0,90.48137254901961
0374-FIUCA,65.0,1,2,0,20.4,1414.45,0,21.76076923076923
5839-SUYVZ,16.0,1,0,0,74.55,1170.5,0,73.15625
5173-ZXXXL,2.0,1,1,2,19.95,47.7,0,23.85
1096-ADRUX,66.0,1,1,1,74.25,4859.25,0,73.625
2001-MCUUW,46.0,1,2,3,108.65,4903.2,0,106.59130434782608
2731-GJRDG,32.0,1,1,1,109.55,3608.0,0,112.75
4723-BEGSG,72.0,1,2,0,86.65,6094.25,0,84.64236111111111
6516-NKQBO,38.0,1,2,0,81.0,3084.9,0,81.18157894736842
8672-OAUPW,51.0,1,1,0,47.85,2356.75,0,46.21078431372549
8207-DMRVL,72.0,1,2,1,114.55,8306.05,0,115.36180555555555
3419-SNJJD,65.0,1,0,1,105.25,6786.4,1,104.40615384615384
6543-CPZMK,9.0,0,0,3,29.95,248.95,1,27.66111111111111
4765-OXPPD,9.0,1,0,2,65.0,663.05,1,73.67222222222222
2804-ETQDK,66.0,1,2,2,20.55,1357.1,0,20.562121212121212
6689-VRRTK,44.0,1,1,0,109.8,4860.35,0,110.4625
7138-GIRSH,50.0,1,2,1,69.5,3418.2,0,68.36399999999999
9396-ZSFLL,15.0,1,0,2,48.85,631.4,0,42.093333333333334
6464-KEXXH,8.0,0,0,0,25.25,186.3,0,23.2875
7134-MJPDY,66.0,1,1,0,102.85,6976.75,0,105.70833333333333
5240-CAOYT,57.0,1,0,1,87.55,4884.85,0,85.69912280701755
4059-IIEBK,7.0,1,0,1,78.55,522.95,0,74.70714285714287
4881-JVQOD,10.0,0,0,1,34.55,362.6,0,36.260000000000005
0516-UXRMT,62.0,1,1,3,92.05,5755.8,0,92.83548387096775
4851-BQDNX,40.0,1,1,3,85.05,3355.65,0,83.89125
5148-HKFIR,20.0,1,2,2,19.7,406.95,0,20.3475
1009-IRMNA,7.0,1,0,1,20.0,137.6,1,19.657142857142855
3003-CMDUU,25.0,1,0,3,95.15,2395.7,0,95.82799999999999
5016-IBERQ,23.0,1,0,3,84.25,1968.1,0,85.5695652173913
6797-UCJHZ,66.0,1,1,0,104.6,6819.45,0,103.325
2469-DTSGX,72.0,1,2,3,111.65,7943.45,0,110.32569444444444
4554-YGZIH,49.0,1,0,0,90.05,4547.25,1,92.80102040816327
5099-BAILX,43.0,1,0,1,110.75,4687.9,1,109.02093023255813
9931-KGHOA,46.0,1,0,1,55.0,2473.95,0,53.78152173913043
1775-KWJKQ,72.0,1,2,0,89.85,6562.9,0,91.15138888888889
7665-VIGUD,10.0,1,1,2,20.35,176.3,0,17.630000000000003
9411-TPQQV,40.0,0,1,1,54.55,2236.2,0,55.904999999999994
7207-RMRDB,65.0,1,0,3,105.5,6985.65,1,107.47153846153846
7954-MLBUN,31.0,1,2,1,99.45,3109.9,0,100.31935483870969
2077-DDHJK,68.0,1,2,0,70.9,4911.35,0,72.22573529411765
4913-EHYUI,56.0,1,1,1,104.55,5794.65,1,103.47589285714285
0195-IESCP,10.0,1,0,3,85.25,855.3,1,85.53
9574-BOSMD,68.0,1,2,1,25.4,1620.2,0,23.826470588235296
4580-TMHJU,43.0,1,0,3,56.15,2499.3,1,58.12325581395349
0970-ETWGE,1.0,1,0,3,89.55,89.55,1,89.55
4908-XAXAY,49.0,1,1,1,89.85,4287.2,0,87.4938775510204
8404-VLQFB,15.0,1,0,3,25.25,394.85,0,26.323333333333334
1626-ERCMM,20.0,1,0,3,94.55,1899.65,1,94.9825
0887-HJGAR,1.0,1,0,2,45.7,45.7,1,45.7
2391-IPLOP,50.0,1,1,3,69.65,3442.15,0,68.843
5644-PDMZC,2.0,1,0,3,89.5,161.5,1,80.75
3509-GWQGF,24.0,1,0,0,70.0,1732.6,0,72.19166666666666
9576-ANLXO,3.0,1,0,1,69.55,222.3,1,74.10000000000001
2024-BASKD,1.0,1,0,2,74.6,74.6,1,74.6
5845-BZZIB,35.0,1,2,2,20.1,655.3,0,18.72285714285714
1140-UKVZG,17.0,1,0,2,24.8,475.25,0,27.955882352941178
4160-AMJTL,8.0,1,0,3,19.65,164.3,1,20.5375
5183-SNMJQ,10.0,1,0,0,95.1,865.1,0,86.51
8100-PNJMH,68.0,1,2,0,88.85,6132.7,0,90.18676470588235
7838-LAZFO,45.0,1,1,1,78.8,3597.5,0,79.94444444444444
4464-JCOLN,2.0,1,1,2,19.85,35.9,1,17.95
2085-JVGAD,37.0,1,0,1,20.35,697.65,0,18.855405405405406
5650-VDUDS,4.0,0,0,2,24.25,96.05,1,24.0125
8095-WANWK,10.0,1,0,2,45.25,428.7,0,42.87
3030-ZKIWL,1.0,1,0,2,20.05,20.05,0,20.05
9565-FLVCG,65.0,1,2,2,69.55,4459.15,0,68.60230769230769
8755-OGKNA,57.0,1,2,1,19.5,1167.6,0,20.48421052631579
2800-VEQXM,3.0,1,0,2,74.75,238.1,0,79.36666666666666
7538-GWHML,2.0,1,0,3,69.65,145.15,1,72.575
5533-RJFTJ,49.0,0,0,1,30.2,1453.1,0,29.655102040816324
3859-CVCET,4.0,1,0,2,45.65,191.05,1,47.7625
0214-JHPFW,70.0,0,2,1,57.8,4039.3,0,57.70428571428572
5642-MHDQT,53.0,1,1,1,19.85,1039.45,0,19.612264150943396
3088-FVYWK,53.0,1,2,0,25.55,1336.1,0,25.20943396226415
3276-HDUEG,1.0,1,0,2,75.05,75.05,1,75.05
9092-GDZKO,22.0,1,0,0,24.85,493.4,0,22.427272727272726
0823-HSCDJ,52.0,0,0,3,49.15,2550.9,1,49.05576923076923
3729-OWRVL,65.0,1,2,3,110.35,7246.15,0,111.47923076923077
2324-AALNO,48.0,1,1,1,24.55,1203.95,0,25.082291666666666
0822-GAVAP,2.0,0,0,3,34.7,62.25,1,31.125
5760-IFJOZ,3.0,1,0,2,107.95,313.6,0,104.53333333333335
2826-UWHIS,45.0,1,0,1,81.4,3775.85,0,83.90777777777778
1448-PWKYE,1.0,1,0,3,80.0,80.0,1,80.0
7501-IWUNG,61.0,1,2,1,73.8,4616.05,0,75.67295081967214
4957-TREIR,3.0,1,0,0,64.4,195.65,0,65.21666666666667
7251-LJBQN,40.0,1,1,0,103.75,4188.4,0,104.71
8040-MNRTF,1.0,1,0,2,71.1,71.1,0,71.1
1536-HBSWP,1.0,1,0,3,49.9,49.9,0,49.9
5313-FPXWG,51.0,1,1,1,24.6,1266.4,0,24.83137254901961
0067-DKWBL,2.0,1,0,3,49.25,91.1,1,45.55
0946-FKYTX,52.0,0,1,2,30.1,1623.4,0,31.21923076923077
5076-YVXCM,51.0,1,0,1,83.4,4149.45,0,81.36176470588235
8262-COGGB,1.0,1,0,2,20.45,20.45,0,20.45
6663-JOCQO,31.0,1,1,1,75.25,2344.5,0,75.62903225806451
9620-QJREV,47.0,1,1,0,20.55,1013.05,0,21.554255319148936
2276-YDAVZ,3.0,1,0,0,75.1,270.7,1,90.23333333333333
2682-KEVRP,22.0,1,1,2,20.05,417.0,0,18.954545454545453
2480-JZOSN,1.0,1,0,2,20.65,20.65,0,20.65
0078-XZMHT,72.0,1,2,1,85.15,6316.2,0,87.725
5896-NPFWW,3.0,1,0,3,50.15,168.15,1,56.050000000000004
9978-HYCIN,47.0,1,1,1,84.95,4018.05,0,85.4904255319149
8338-QIUNR,72.0,1,2,0,66.5,4811.6,0,66.82777777777778
1525-LNLOJ,66.0,1,2,1,63.3,4189.7,0,63.48030303030303
9450-TRJUU,35.0,1,0,3,83.15,2848.45,0,81.38428571428571
1766-GKNMI,29.0,1,0,3,84.9,2516.2,0,86.7655172413793
6942-LBFDP,2.0,1,0,2,20.55,33.6,0,16.8
1456-TWCGB,4.0,1,0,2,49.25,208.45,0,52.1125
7133-VBDCG,25.0,1,0,1,79.85,2015.35,1,80.61399999999999
7596-ZYWBB,65.0,1,2,2,59.6,3739.8,0,57.535384615384615
8329-UTMVM,27.0,1,1,1,104.65,2964.0,0,109.77777777777777
3014-WJKSM,29.0,1,0,0,75.3,2263.4,0,78.04827586206896
3347-YJZZE,29.0,1,0,0,80.1,2211.8,0,76.26896551724138
1029-QFBEN,1.0,1,0,2,19.55,19.55,1,19.55
7929-DMBCV,20.0,1,0,2,81.0,1683.7,0,84.185
9661-JALZV,58.0,1,2,0,24.7,1519.0,0,26.189655172413794
5433-KYGHE,14.0,1,0,2,86.0,1164.05,0,83.14642857142857
4312-KFRXN,72.0,1,2,2,25.4,1710.9,0,23.762500000000003
5575-TPIZQ,46.0,1,0,0,89.15,4245.55,0,92.29456521739131
0114-IGABW,71.0,0,2,1,58.25,4145.9,0,58.39295774647887
9944-AEXBM,32.0,1,0,1,85.65,2664.3,0,83.259375
1853-ARAAQ,26.0,0,0,0,50.35,1277.5,0,49.13461538461539
6952-OMNWB,68.0,1,0,0,80.35,5589.3,0,82.19558823529412
4697-LUPSU,2.0,1,1,2,20.2,34.75,0,17.375
8434-VGEQQ,61.0,1,2,0,20.55,1305.95,0,21.409016393442624
4952-YSOGZ,4.0,1,0,3,85.95,381.3,1,95.325
1589-AGTLK,3.0,1,0,3,45.35,141.5,1,47.166666666666664
5244-IRFIH,33.0,1,0,3,94.5,3105.55,1,94.10757575757576
6549-YMFAW,9.0,1,0,2,21.25,204.55,0,22.727777777777778
4950-HKQTE,22.0,1,2,2,26.25,605.9,0,27.54090909090909
6786-OBWQR,5.0,1,0,3,80.85,356.1,0,71.22
2684-EIWEO,30.0,1,0,0,91.7,2758.15,1,91.93833333333333
2753-JMMCV,65.0,1,2,0,74.2,4805.65,0,73.93307692307691
6439-GTPCA,45.0,1,0,3,87.25,3941.7,1,87.59333333333333
6621-YOBKI,5.0,1,0,2,20.35,92.75,0,18.55
1216-JWVUX,25.0,1,0,3,75.5,1901.05,0,76.042
7564-GHCVB,72.0,1,2,1,79.05,5730.7,0,79.59305555555555
1173-NOEYG,27.0,1,0,1,90.15,2423.4,0,89.75555555555556
7595-EHCDL,32.0,0,0,0,50.6,1653.45,0,51.6703125
6647-ZEDXT,30.0,1,1,0,110.45,3327.05,0,110.90166666666667
2521-NPUZR,70.0,1,2,0,101.0,7085.5,0,101.22142857142858
1307-TVUFB,42.0,1,0,1,79.35,3344.1,0,79.62142857142857
7503-MIOGA,72.0,1,2,1,89.85,6697.35,0,93.01875000000001
4381-MHQDC,47.0,1,2,2,65.0,2879.9,0,61.274468085106385
6923-JHPMP,2.0,1,0,3,80.45,137.1,0,68.55
5138-WVKYJ,10.0,1,0,3,98.55,1008.55,1,100.85499999999999
4018-PPNDW,61.0,1,2,2,24.1,1551.6,0,25.43606557377049
1635-FJFCC,5.0,1,0,0,44.05,202.15,0,40.43
2499-AJYUA,72.0,1,2,0,110.8,7882.25,0,109.47569444444444
6919-ELBGL,72.0,1,2,1,114.95,8196.4,0,113.83888888888889
3966-HRMZA,3.0,1,0,2,75.05,202.9,0,67.63333333333334
6425-JWTDV,48.0,1,2,2,19.25,855.1,0,17.814583333333335
8405-IGQFX,63.0,1,1,0,90.05,5817.0,0,92.33333333333333
8224-IVVPA,27.0,1,0,2,56.7,1652.95,0,61.220370370370375
9477-LGWQI,70.0,1,2,0,80.15,5600.15,0,80.00214285714286
1410-RSCMR,7.0,1,0,0,71.35,515.75,0,73.67857142857143
3115-CZMZD,29.0,1,2,2,20.25,1397.475,0,48.188793103448276
0139-IVFJG,2.0,1,0,3,90.35,190.5,0,95.25
6683-VLCTZ,20.0,1,0,3,98.55,1842.8,1,92.14
5730-DBDSI,66.0,1,2,1,19.7,1253.8,0,18.996969696969696
0030-FNXPP,3.0,1,0,2,19.85,57.2,0,19.066666666666666
2189-WWOEW,15.0,1,0,1,85.9,1269.55,1,84.63666666666667
5684-FJVYR,72.0,1,2,1,90.35,6563.4,0,91.15833333333333
4013-GUXND,1.0,1,0,2,20.8,20.8,0,20.8
1894-IGFSG,22.0,1,0,3,89.25,1907.85,1,86.72045454545454
7379-POKDZ,3.0,1,0,3,70.3,208.85,1,69.61666666666666
