tenure,PhoneService,MonthlyCharges,TotalCharges,Churn,TotalCharges_to_MonthlyCharges_ratio,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Month-to-month,Contract_One year,Contract_Two year
61,1,89.65,5308.7,0,59.21583937534857,0,0,0,0,1,0,1
17,1,86.75,1410.25,0,16.256484149855908,0,0,0,0,1,1,0
41,1,86.2,3339.05,0,38.73607888631091,1,0,1,0,1,1,0
1,1,50.65,50.65,1,1.0,0,0,1,1,0,0,0
72,0,64.8,4732.35,0,73.0300925925926,1,0,1,0,1,0,1
1,1,90.85,90.85,1,1.0,0,1,1,0,0,0,0
48,1,108.1,5067.45,0,46.87742830712303,1,0,1,0,1,0,1
11,1,19.95,214.75,1,10.764411027568922,0,0,1,1,0,0,0
55,1,85.45,4874.7,1,57.047396138092445,0,0,0,0,0,0,0
42,0,54.75,2348.45,0,42.89406392694064,0,0,0,0,1,1,0
44,1,90.4,4063.0,0,44.94469026548672,0,0,1,1,0,0,0
1,1,44.0,44.0,0,1.0,0,0,0,0,0,0,0
27,1,95.6,2595.25,0,27.146966527196653,1,0,1,0,0,0,0
27,1,84.8,2309.55,0,27.235259433962263,1,0,1,0,0,0,0
2,1,44.3,89.3,0,2.015801354401806,0,0,0,0,0,0,0
19,1,19.9,367.55,0,18.46984924623116,0,0,1,1,0,0,0
42,1,95.05,3944.5,0,41.49921094160968,0,0,0,0,0,0,0
66,1,90.05,5965.95,0,66.25152692948362,0,1,1,0,1,0,1
33,1,109.9,3694.7,0,33.618744313011824,1,0,1,0,0,0,0
34,1,73.95,2524.45,1,34.13725490196078,0,1,1,0,0,0,0
33,0,54.6,1803.7,0,33.03479853479853,0,0,0,0,0,0,0
23,1,20.05,415.1,0,20.703241895261847,0,0,1,1,1,1,0
32,1,19.75,624.15,0,31.60253164556962,1,0,1,0,1,1,0
11,1,20.05,237.7,0,11.855361596009974,0,1,1,0,1,1,0
69,1,99.45,7007.6,1,70.46354952237306,0,1,1,0,0,0,0
68,1,55.9,3848.8,0,68.85152057245081,1,0,1,0,1,1,0
20,1,19.7,419.4,0,21.289340101522843,0,0,1,1,1,0,1
72,1,19.8,1468.75,0,74.17929292929293,0,1,1,0,1,0,1
60,1,95.4,5812.0,0,60.92243186582809,1,0,1,0,1,1,0
32,1,93.95,2861.45,0,30.45715806279936,0,0,1,1,0,0,0
1,1,19.9,19.9,1,1.0,0,0,1,1,0,0,0
1,1,19.6,19.6,1,1.0,0,0,1,1,0,0,0
3,1,81.35,233.7,1,2.872771972956361,0,0,0,0,0,0,0
46,1,24.45,1066.15,0,43.605316973415135,1,0,1,0,1,1,0
29,1,74.95,2149.05,0,28.67311541027352,0,0,0,0,0,0,0
51,1,87.35,4473.0,0,51.20778477389811,0,0,0,0,0,0,0
48,1,70.65,3545.05,0,50.17763623496107,1,0,1,0,0,0,0
16,1,73.25,1195.75,0,16.324232081911262,1,0,1,0,0,0,0
70,1,98.7,6858.9,0,69.49240121580547,1,0,1,0,1,0,1
40,1,24.8,1024.7,0,41.318548387096776,0,0,1,1,1,0,1
22,1,83.3,1845.9,1,22.15966386554622,0,0,0,0,0,0,0
1,1,75.3,75.3,1,1.0,1,0,1,0,0,0,0
5,1,24.3,132.25,0,5.44238683127572,0,0,1,1,0,0,0
7,1,69.85,515.45,0,7.379384395132428,1,0,1,0,0,0,0
29,1,100.55,2830.45,0,28.14967677772253,0,1,1,0,1,1,0
44,1,25.7,1110.5,0,43.21011673151751,0,0,1,1,1,1,0
10,0,40.7,449.3,0,11.03931203931204,1,0,1,0,0,0,0
55,1,51.65,2838.55,0,54.95740561471443,1,0,1,0,0,0,0
52,1,105.1,5376.4,0,51.15509039010466,1,0,1,0,1,1,0
10,1,85.95,858.6,0,9.989528795811518,0,0,0,0,0,0,0
18,1,75.6,1395.05,0,18.45304232804233,1,0,1,0,0,0,0
68,1,58.25,3975.7,0,68.25236051502145,1,0,1,0,1,1,0
61,1,19.4,1182.55,1,60.95618556701031,0,0,1,1,0,0,0
72,0,65.2,4784.45,0,73.38113496932515,0,1,1,0,1,0,1
2,1,53.45,119.5,0,2.235734331150608,0,0,0,0,0,0,0
12,1,45.4,518.9,1,11.429515418502202,1,0,1,0,0,0,0
41,1,19.75,899.45,0,45.54177215189873,0,0,0,0,1,0,1
26,0,44.45,1183.8,0,26.63217097862767,0,1,1,0,0,0,0
36,1,20.85,720.05,0,34.534772182254194,1,0,1,0,1,1,0
72,1,114.05,8468.2,0,74.24989039894784,0,1,1,0,1,0,1
35,1,89.85,3161.2,0,35.18308291597106,1,0,1,0,0,0,0
1,1,55.05,55.05,0,1.0,0,0,1,1,0,0,0
16,1,112.95,1882.55,0,16.66710934041611,0,0,0,0,0,0,0
49,1,101.55,5070.4,0,49.93008370260955,0,1,1,0,0,0,0
54,1,114.65,6049.5,0,52.764936764064544,0,0,1,1,1,1,0
18,1,64.8,1166.7,0,18.00462962962963,0,0,0,0,0,0,0
36,1,80.4,2937.65,0,36.53793532338308,0,0,0,0,0,0,0
60,1,105.9,6396.45,1,60.400849858356935,0,0,0,0,0,0,0
1,1,69.55,69.55,1,1.0,0,0,1,1,0,0,0
52,1,25.05,1270.25,0,50.70858283433134,1,0,1,0,1,0,1
8,1,94.75,759.55,0,8.016358839050131,0,0,0,0,0,0,0
72,1,105.5,7611.55,0,72.14739336492892,1,0,1,0,1,0,1
64,1,24.7,1642.75,0,66.5080971659919,0,0,1,1,1,1,0
22,1,69.75,1545.4,0,22.156272401433693,0,0,1,1,0,0,0
60,0,60.2,3582.4,0,59.50830564784053,1,0,1,0,0,0,0
28,1,81.05,2227.1,1,27.47809993830969,0,0,0,0,0,0,0
61,1,24.4,1417.9,0,58.11065573770493,0,0,1,1,1,0,1
24,1,104.15,2494.65,0,23.952472395583293,0,0,0,0,0,0,0
28,1,92.9,2768.35,0,29.79924650161464,1,0,1,0,1,1,0
30,1,80.8,2369.3,0,29.3230198019802,1,0,1,0,1,0,1
2,1,20.0,38.0,0,1.9,0,0,1,1,0,0,0
1,1,75.1,75.1,0,1.0,0,0,0,0,0,0,0
6,1,19.65,100.9,0,5.134860050890586,0,0,1,1,0,0,0
24,1,69.45,1614.05,0,23.240460763138948,1,0,1,0,0,0,0
4,1,101.15,385.9,1,3.815126050420168,0,0,0,0,0,0,0
7,1,99.8,673.25,1,6.745991983967936,0,0,0,0,0,0,0
72,1,116.05,8404.9,0,72.42481688927187,1,0,1,0,1,0,1
70,0,40.05,2799.75,0,69.90636704119851,0,0,1,1,1,0,1
64,1,102.1,6538.45,0,64.03966699314398,0,0,0,0,1,0,1
72,1,89.7,6588.95,0,73.45540691192865,0,0,0,0,1,1,0
44,1,19.9,868.1,0,43.62311557788945,0,0,1,1,1,0,1
13,1,55.95,734.35,1,13.125111706881144,0,0,0,0,0,0,0
17,1,20.65,330.6,0,16.009685230024214,0,0,1,1,1,1,0
1,1,55.0,55.0,1,1.0,0,0,0,0,0,0,0
9,1,70.05,564.4,0,8.057102069950036,0,0,1,1,0,0,0
24,1,53.6,1315.35,0,24.540111940298505,0,0,1,1,0,0,0
1,1,74.7,74.7,1,1.0,0,0,0,0,0,0,0
24,1,80.25,1861.5,1,23.19626168224299,0,0,0,0,0,0,0
35,1,76.05,2747.2,0,36.12360289283366,0,0,0,0,0,0,0
7,1,75.7,554.05,0,7.31902245706737,0,0,0,0,0,0,0
5,1,96.1,453.4,1,4.718002081165452,0,0,0,0,0,0,0
15,1,69.0,994.8,1,14.417391304347824,1,0,1,0,0,0,0
11,1,19.65,225.75,0,11.488549618320612,0,0,1,1,1,0,1
48,0,45.3,2145.0,1,47.35099337748345,1,0,1,0,0,0,0
20,1,81.45,1671.6,0,20.52302025782689,0,0,0,0,0,0,0
72,1,108.5,8003.8,0,73.76774193548387,1,0,1,0,1,1,0
8,1,83.55,680.05,1,8.139437462597247,0,0,0,0,0,0,0
72,1,84.5,6130.85,0,72.5544378698225,0,1,1,0,1,0,1
15,1,100.15,1415.0,0,14.128806789815275,0,0,0,0,0,0,0
72,1,88.6,6201.95,0,69.99943566591422,1,0,1,0,1,0,1
0,0,52.55,1397.475,0,26.59324452901998,1,0,1,0,1,0,1
1,1,74.35,74.35,1,1.0,0,0,0,0,0,0,0
63,1,104.8,6597.25,0,62.95085877862596,1,0,1,0,1,0,1
2,1,59.0,114.15,0,1.9347457627118645,0,0,0,0,0,0,0
2,1,74.4,139.4,1,1.8736559139784943,0,0,0,0,0,0,0
61,1,64.05,3902.6,0,60.93052302888368,1,0,1,0,1,1,0
1,1,20.4,20.4,0,1.0,0,0,1,1,0,0,0
22,0,43.75,903.6,1,20.653714285714287,1,0,1,0,1,1,0
28,1,60.9,1785.65,0,29.32101806239737,0,0,1,1,0,0,0
70,1,19.8,1397.65,0,70.58838383838383,1,0,1,0,1,0,1
5,0,28.45,131.05,1,4.606326889279438,0,0,0,0,0,0,0
12,1,99.7,1238.45,1,12.421765295887663,1,0,1,0,0,0,0
34,1,116.25,3899.05,0,33.54021505376344,0,1,1,0,1,1,0
71,1,80.7,5676.0,0,70.33457249070632,0,1,1,0,1,0,1
70,1,65.2,4543.15,0,69.68021472392637,1,0,1,0,1,1,0
52,1,84.05,4326.8,0,51.47888161808448,1,0,1,0,0,0,0
69,1,79.45,5502.55,0,69.25802391441158,0,1,1,0,1,0,1
20,1,94.1,1782.4,1,18.941551540913924,0,0,0,0,0,0,0
11,1,78.0,851.8,0,10.92051282051282,0,0,1,1,0,0,0
2,1,94.2,167.5,1,1.7781316348195328,0,0,0,0,0,0,0
6,1,80.5,502.85,1,6.246583850931677,0,0,0,0,0,0,0
1,1,19.85,19.85,0,1.0,0,0,1,1,0,0,0
20,1,94.3,1818.3,0,19.28207847295864,0,1,1,0,1,1,0
61,1,106.45,6300.15,0,59.184124001878814,0,0,0,0,0,0,0
5,1,74.35,334.8,1,4.503026227303296,0,0,0,0,0,0,0
56,1,105.45,5916.95,0,56.11142721669037,1,0,1,0,0,0,0
30,1,95.0,2852.4,0,30.025263157894734,0,1,1,0,0,0,0
40,1,104.8,4131.95,1,39.42700381679389,1,0,1,0,0,0,0
28,1,54.3,1546.3,0,28.476979742173118,0,0,1,1,1,1,0
5,1,70.05,302.6,0,4.3197715917202,0,0,0,0,0,0,0
27,1,75.2,1929.35,1,25.65625,1,0,1,0,0,0,0
12,1,20.05,265.45,0,13.239401496259353,0,1,1,0,0,0,0
67,1,105.4,6989.45,0,66.31356736242884,0,0,0,0,1,1,0
29,1,51.6,1442.0,0,27.945736434108525,0,0,0,0,0,0,0
55,1,85.5,4713.4,0,55.12748538011695,1,0,1,0,0,0,0
23,1,75.6,1758.6,1,23.261904761904763,1,0,1,0,0,0,0
34,1,100.05,3480.0,1,34.78260869565217,0,0,0,0,0,0,0
52,1,91.25,4738.3,0,51.92657534246575,0,0,0,0,1,1,0
72,1,115.75,8399.15,0,72.56285097192224,0,1,1,0,1,0,1
58,1,94.7,5430.35,0,57.34266103484688,0,1,1,0,1,1,0
35,1,19.6,686.95,0,35.048469387755105,0,0,1,1,1,0,1
56,1,99.9,5706.3,0,57.12012012012012,1,0,1,0,1,0,1
24,1,21.1,490.65,0,23.253554502369667,0,1,1,0,1,0,1
70,1,20.05,1360.25,0,67.84289276807979,0,1,1,0,1,0,1
2,1,79.95,174.45,0,2.1819887429643523,0,0,0,0,0,0,0
68,1,107.15,7379.8,0,68.8735417638824,0,1,1,0,1,1,0
1,1,85.0,85.0,1,1.0,0,0,0,0,0,0,0
12,1,89.55,1021.75,0,11.409826912339476,0,0,0,0,0,0,0
63,1,81.55,5029.05,0,61.66830165542612,1,0,1,0,0,0,0
33,1,58.45,1955.4,0,33.454234388366125,0,0,1,1,1,1,0
69,1,95.65,6744.2,0,70.50914793518034,0,1,1,0,1,1,0
60,1,80.6,4946.7,0,61.37344913151365,1,0,1,0,1,0,1
72,1,113.1,8248.5,0,72.93103448275862,1,0,1,0,1,0,1
11,1,58.95,601.6,0,10.205258693808313,0,0,1,1,0,0,0
1,1,19.55,19.55,0,1.0,0,0,1,1,0,0,0
10,1,86.05,834.1,1,9.69320162696107,1,0,1,0,0,0,0
13,0,45.55,597.0,1,13.106476399560924,0,1,1,0,0,0,0
34,1,78.95,2647.2,0,33.530082330588975,1,0,1,0,1,1,0
39,1,86.3,3266.0,1,37.84472769409038,0,0,1,1,0,0,0
65,1,105.05,6744.25,0,64.2003807710614,1,0,1,0,1,1,0
50,1,101.9,5265.5,0,51.67320902845927,1,0,1,0,1,1,0
15,1,19.75,311.6,0,15.777215189873418,0,0,1,1,0,0,0
72,1,110.3,7966.9,0,72.22937443336355,1,0,1,0,1,0,1
72,1,115.6,8220.4,0,71.11072664359861,1,0,1,0,1,0,1
55,1,19.35,1153.25,0,59.599483204134366,1,0,1,0,1,0,1
23,1,25.6,514.75,0,20.107421875,0,1,1,0,1,0,1
32,1,80.35,2596.15,1,32.3105164903547,1,0,1,0,0,0,0
56,1,68.75,3808.0,0,55.38909090909091,1,0,1,0,1,1,0
1,1,19.9,19.9,0,1.0,1,0,1,0,0,0,0
38,1,70.6,2708.2,0,38.359773371104815,0,0,1,1,1,1,0
11,1,70.2,760.05,0,10.826923076923077,0,0,0,0,0,0,0
1,1,49.3,49.3,0,1.0,0,0,0,0,0,0,0
56,1,107.25,6033.3,0,56.25454545454546,0,0,0,0,1,1,0
3,1,23.6,89.05,0,3.7733050847457625,0,0,1,1,0,0,0
7,1,69.7,516.15,0,7.4053084648493535,0,1,1,0,0,0,0
59,1,99.5,5861.75,0,58.91206030150754,0,1,1,0,1,0,1
7,1,64.3,445.95,0,6.935458786936237,1,0,1,0,0,0,0
71,1,70.85,4973.4,0,70.19618913196895,0,1,1,0,1,0,1
15,1,101.9,1667.25,0,16.361629048086357,0,0,0,0,1,1,0
71,1,73.5,5357.75,0,72.89455782312925,0,1,1,0,1,0,1
35,1,100.25,3527.6,1,35.18802992518703,0,0,0,0,0,0,0
11,0,40.4,422.6,0,10.460396039603962,0,1,1,0,1,1,0
60,1,19.25,1103.25,0,57.31168831168832,0,1,1,0,1,0,1
47,1,59.6,2754.0,0,46.20805369127517,1,0,1,0,1,0,1
11,1,64.9,697.25,0,10.743451463790446,0,1,1,0,1,1,0
56,1,100.3,5614.45,1,55.9765702891326,0,1,1,0,1,1,0
28,1,110.85,3204.4,0,28.907532701849348,0,0,0,0,0,0,0
61,1,81.05,4747.65,0,58.57680444170265,0,0,1,1,1,0,1
31,1,98.05,3082.1,0,31.433962264150946,1,0,1,0,1,1,0
9,1,70.5,597.9,0,8.480851063829787,0,0,0,0,0,0,0
35,1,94.55,3365.4,0,35.59386567953464,0,0,0,0,0,0,0
2,1,19.65,38.8,0,1.974554707379135,0,0,1,1,0,0,0
12,1,19.0,233.55,1,12.292105263157897,0,0,1,1,0,0,0
1,1,75.3,75.3,1,1.0,0,0,1,1,0,0,0
4,1,89.2,346.2,1,3.881165919282511,0,0,0,0,0,0,0
1,1,19.0,19.0,0,1.0,0,0,1,1,0,0,0
3,1,20.0,61.7,0,3.085,0,0,1,1,0,0,0
1,1,85.7,85.7,1,1.0,0,0,0,0,0,0,0
52,1,63.25,3342.45,0,52.84505928853755,0,1,1,0,1,0,1
5,1,20.1,85.1,0,4.233830845771144,0,0,1,1,1,1,0
72,1,99.15,7422.1,0,74.85728693898135,0,0,0,0,1,0,1
71,1,90.4,6668.05,0,73.76161504424779,0,0,0,0,1,0,1
72,1,111.9,8071.05,0,72.12734584450402,0,1,1,0,1,0,1
46,1,24.9,1174.8,0,47.18072289156627,0,0,0,0,1,1,0
63,1,83.5,5435.0,0,65.08982035928143,0,1,1,0,1,0,1
30,1,84.3,2438.6,0,28.9276393831554,0,1,1,0,0,0,0
1,1,45.6,45.6,0,1.0,0,0,1,1,0,0,0
12,1,61.65,713.75,1,11.577453365774534,0,0,1,1,0,0,0
16,0,54.85,916.15,0,16.7028258887876,0,0,1,1,1,0,1
4,1,65.55,237.2,0,3.6186117467582,0,0,1,1,0,0,0
51,1,90.35,4614.55,0,51.07415605976757,0,1,1,0,1,1,0
65,1,20.4,1414.45,0,69.3357843137255,0,1,1,0,1,0,1
16,1,74.55,1170.5,0,15.700871898054997,0,1,1,0,0,0,0
2,1,19.95,47.7,0,2.3909774436090228,0,0,1,1,1,1,0
66,1,74.25,4859.25,0,65.44444444444444,1,0,1,0,1,1,0
46,1,108.65,4903.2,0,45.12839392544869,0,0,0,0,1,0,1
32,1,109.55,3608.0,0,32.934732998630764,1,0,1,0,1,1,0
72,1,86.65,6094.25,0,70.33179457587997,0,1,1,0,1,0,1
38,1,81.0,3084.9,0,38.08518518518519,0,1,1,0,1,0,1
51,1,47.85,2356.75,0,49.25287356321839,0,1,1,0,1,1,0
72,1,114.55,8306.05,0,72.51025752946312,1,0,1,0,1,0,1
65,1,105.25,6786.4,1,64.47885985748218,1,0,1,0,0,0,0
9,0,29.95,248.95,1,8.312186978297161,0,0,0,0,0,0,0
9,1,65.0,663.05,1,10.20076923076923,0,0,1,1,0,0,0
66,1,20.55,1357.1,0,66.03892944038928,0,0,1,1,1,0,1
44,1,109.8,4860.35,0,44.26548269581057,0,1,1,0,1,1,0
50,1,69.5,3418.2,0,49.18273381294964,1,0,1,0,1,0,1
15,1,48.85,631.4,0,12.925281473899693,0,0,1,1,0,0,0
8,0,25.25,186.3,0,7.378217821782178,0,1,1,0,0,0,0
66,1,102.85,6976.75,0,67.83422459893049,0,1,1,0,1,1,0
57,1,87.55,4884.85,0,55.79497430039978,1,0,1,0,0,0,0
7,1,78.55,522.95,0,6.657542966263527,1,0,1,0,0,0,0
10,0,34.55,362.6,0,10.494934876989872,1,0,1,0,0,0,0
62,1,92.05,5755.8,0,62.52906029331885,0,0,0,0,1,1,0
40,1,85.05,3355.65,0,39.455026455026456,0,0,0,0,1,1,0
20,1,19.7,406.95,0,20.65736040609137,0,0,1,1,1,0,1
7,1,20.0,137.6,1,6.88,1,0,1,0,0,0,0
25,1,95.15,2395.7,0,25.178139779295844,0,0,0,0,0,0,0
23,1,84.25,1968.1,0,23.360237388724038,0,0,0,0,0,0,0
66,1,104.6,6819.45,0,65.19550669216062,0,1,1,0,1,1,0
72,1,111.65,7943.45,0,71.14599193909538,0,0,0,0,1,0,1
49,1,90.05,4547.25,1,50.49694614103276,0,1,1,0,0,0,0
43,1,110.75,4687.9,1,42.32866817155756,1,0,1,0,0,0,0
46,1,55.0,2473.95,0,44.98090909090909,1,0,1,0,0,0,0
72,1,89.85,6562.9,0,73.04284919309961,0,1,1,0,1,0,1
10,1,20.35,176.3,0,8.663390663390663,0,0,1,1,1,1,0
40,0,54.55,2236.2,0,40.993583868011,1,0,1,0,1,1,0
65,1,105.5,6985.65,1,66.21469194312796,0,0,0,0,0,0,0
31,1,99.45,3109.9,0,31.270990447461035,1,0,1,0,1,0,1
68,1,70.9,4911.35,0,69.27150916784203,0,1,1,0,1,0,1
56,1,104.55,5794.65,1,55.42467718794835,1,0,1,0,1,1,0
10,1,85.25,855.3,1,10.03284457478006,0,0,0,0,0,0,0
68,1,25.4,1620.2,0,63.78740157480316,1,0,1,0,1,0,1
43,1,56.15,2499.3,1,44.511130899376674,0,0,0,0,0,0,0
1,1,89.55,89.55,1,1.0,0,0,0,0,0,0,0
49,1,89.85,4287.2,0,47.71508069003895,1,0,1,0,1,1,0
15,1,25.25,394.85,0,15.637623762376238,0,0,0,0,0,0,0
20,1,94.55,1899.65,1,20.091485986250664,0,0,0,0,0,0,0
1,1,45.7,45.7,1,1.0,0,0,1,1,0,0,0
50,1,69.65,3442.15,0,49.42067480258435,0,0,0,0,1,1,0
2,1,89.5,161.5,1,1.8044692737430168,0,0,0,0,0,0,0
24,1,70.0,1732.6,0,24.75142857142857,0,1,1,0,0,0,0
3,1,69.55,222.3,1,3.196261682242991,1,0,1,0,0,0,0
1,1,74.6,74.6,1,1.0,0,0,1,1,0,0,0
35,1,20.1,655.3,0,32.60199004975124,0,0,1,1,1,0,1
17,1,24.8,475.25,0,19.163306451612904,0,0,1,1,0,0,0
8,1,19.65,164.3,1,8.361323155216287,0,0,0,0,0,0,0
10,1,95.1,865.1,0,9.096740273396426,0,1,1,0,0,0,0
68,1,88.85,6132.7,0,69.02307259425999,0,1,1,0,1,0,1
45,1,78.8,3597.5,0,45.65355329949239,1,0,1,0,1,1,0
2,1,19.85,35.9,1,1.808564231738035,0,0,1,1,1,1,0
37,1,20.35,697.65,0,34.28255528255528,1,0,1,0,0,0,0
4,0,24.25,96.05,1,3.960824742268041,0,0,1,1,0,0,0
10,1,45.25,428.7,0,9.474033149171271,0,0,1,1,0,0,0
1,1,20.05,20.05,0,1.0,0,0,1,1,0,0,0
65,1,69.55,4459.15,0,64.11430625449317,0,0,1,1,1,0,1
57,1,19.5,1167.6,0,59.87692307692307,1,0,1,0,1,0,1
3,1,74.75,238.1,0,3.1852842809364548,0,0,1,1,0,0,0
2,1,69.65,145.15,1,2.083991385498923,0,0,0,0,0,0,0
49,0,30.2,1453.1,0,48.115894039735096,1,0,1,0,0,0,0
4,1,45.65,191.05,1,4.185104052573933,0,0,1,1,0,0,0
70,0,57.8,4039.3,0,69.8840830449827,1,0,1,0,1,0,1
53,1,19.85,1039.45,0,52.36523929471033,1,0,1,0,1,1,0
53,1,25.55,1336.1,0,52.293542074363984,0,1,1,0,1,0,1
1,1,75.05,75.05,1,1.0,0,0,1,1,0,0,0
22,1,24.85,493.4,0,19.855130784708248,0,1,1,0,0,0,0
52,0,49.15,2550.9,1,51.90030518819939,0,0,0,0,0,0,0
65,1,110.35,7246.15,0,65.66515632079746,0,0,0,0,1,0,1
48,1,24.55,1203.95,0,49.04073319755601,1,0,1,0,1,1,0
2,0,34.7,62.25,1,1.7939481268011526,0,0,0,0,0,0,0
3,1,107.95,313.6,0,2.905048633626679,0,0,1,1,0,0,0
45,1,81.4,3775.85,0,46.38636363636363,1,0,1,0,0,0,0
1,1,80.0,80.0,1,1.0,0,0,0,0,0,0,0
61,1,73.8,4616.05,0,62.54810298102981,1,0,1,0,1,0,1
3,1,64.4,195.65,0,3.038043478260869,0,1,1,0,0,0,0
40,1,103.75,4188.4,0,40.37012048192771,0,1,1,0,1,1,0
1,1,71.1,71.1,0,1.0,0,0,1,1,0,0,0
1,1,49.9,49.9,0,1.0,0,0,0,0,0,0,0
51,1,24.6,1266.4,0,51.47967479674797,1,0,1,0,1,1,0
2,1,49.25,91.1,1,1.849746192893401,0,0,0,0,0,0,0
52,0,30.1,1623.4,0,53.93355481727575,0,0,1,1,1,1,0
51,1,83.4,4149.45,0,49.75359712230215,1,0,1,0,0,0,0
1,1,20.45,20.45,0,1.0,0,0,1,1,0,0,0
31,1,75.25,2344.5,0,31.156146179401997,1,0,1,0,1,1,0
47,1,20.55,1013.05,0,49.296836982968365,0,1,1,0,1,1,0
3,1,75.1,270.7,1,3.604527296937417,0,1,1,0,0,0,0
22,1,20.05,417.0,0,20.79800498753117,0,0,1,1,1,1,0
1,1,20.65,20.65,0,1.0,0,0,1,1,0,0,0
72,1,85.15,6316.2,0,74.17733411626541,1,0,1,0,1,0,1
3,1,50.15,168.15,1,3.3529411764705883,0,0,0,0,0,0,0
47,1,84.95,4018.05,0,47.298999411418485,1,0,1,0,1,1,0
72,1,66.5,4811.6,0,72.35488721804512,0,1,1,0,1,0,1
66,1,63.3,4189.7,0,66.18799368088467,1,0,1,0,1,0,1
35,1,83.15,2848.45,0,34.256764882742026,0,0,0,0,0,0,0
29,1,84.9,2516.2,0,29.637220259128384,0,0,0,0,0,0,0
2,1,20.55,33.6,0,1.635036496350365,0,0,1,1,0,0,0
4,1,49.25,208.45,0,4.23248730964467,0,0,1,1,0,0,0
25,1,79.85,2015.35,1,25.23919849718222,1,0,1,0,0,0,0
65,1,59.6,3739.8,0,62.74832214765101,0,0,1,1,1,0,1
27,1,104.65,2964.0,0,28.322981366459626,1,0,1,0,1,1,0
29,1,75.3,2263.4,0,30.05843293492696,0,1,1,0,0,0,0
29,1,80.1,2211.8,0,27.612983770287144,0,1,1,0,0,0,0
1,1,19.55,19.55,1,1.0,0,0,1,1,0,0,0
20,1,81.0,1683.7,0,20.78641975308642,0,0,1,1,0,0,0
58,1,24.7,1519.0,0,61.497975708502025,0,1,1,0,1,0,1
14,1,86.0,1164.05,0,13.535465116279068,0,0,1,1,0,0,0
72,1,25.4,1710.9,0,67.35826771653544,0,0,1,1,1,0,1
46,1,89.15,4245.55,0,47.6225462703309,0,1,1,0,0,0,0
71,0,58.25,4145.9,0,71.17424892703862,1,0,1,0,1,0,1
32,1,85.65,2664.3,0,31.106830122591944,1,0,1,0,0,0,0
26,0,50.35,1277.5,0,25.37239324726912,0,1,1,0,0,0,0
68,1,80.35,5589.3,0,69.56191661481022,0,1,1,0,0,0,0
2,1,20.2,34.75,0,1.7202970297029705,0,0,1,1,1,1,0
61,1,20.55,1305.95,0,63.54987834549878,0,1,1,0,1,0,1
4,1,85.95,381.3,1,4.43630017452007,0,0,0,0,0,0,0
3,1,45.35,141.5,1,3.1201764057331864,0,0,0,0,0,0,0
33,1,94.5,3105.55,1,32.86296296296297,0,0,0,0,0,0,0
9,1,21.25,204.55,0,9.625882352941176,0,0,1,1,0,0,0
22,1,26.25,605.9,0,23.08190476190476,0,0,1,1,1,0,1
5,1,80.85,356.1,0,4.404452690166976,0,0,0,0,0,0,0
30,1,91.7,2758.15,1,30.077971646673937,0,1,1,0,0,0,0
65,1,74.2,4805.65,0,64.76617250673854,0,1,1,0,1,0,1
45,1,87.25,3941.7,1,45.17707736389685,0,0,0,0,0,0,0
5,1,20.35,92.75,0,4.557739557739557,0,0,1,1,0,0,0
25,1,75.5,1901.05,0,25.179470198675496,0,0,0,0,0,0,0
72,1,79.05,5730.7,0,72.49462365591398,1,0,1,0,1,0,1
27,1,90.15,2423.4,0,26.881863560732118,1,0,1,0,0,0,0
32,0,50.6,1653.45,0,32.676877470355734,0,1,1,0,0,0,0
30,1,110.45,3327.05,0,30.12267994567678,0,1,1,0,1,1,0
70,1,101.0,7085.5,0,70.15346534653466,0,1,1,0,1,0,1
42,1,79.35,3344.1,0,42.14366729678639,1,0,1,0,0,0,0
72,1,89.85,6697.35,0,74.53923205342238,1,0,1,0,1,0,1
47,1,65.0,2879.9,0,44.30615384615385,0,0,1,1,1,0,1
2,1,80.45,137.1,0,1.7041640770665007,0,0,0,0,0,0,0
10,1,98.55,1008.55,1,10.233891425672248,0,0,0,0,0,0,0
61,1,24.1,1551.6,0,64.38174273858921,0,0,1,1,1,0,1
5,1,44.05,202.15,0,4.589103291713962,0,1,1,0,0,0,0
72,1,110.8,7882.25,0,71.139440433213,0,1,1,0,1,0,1
72,1,114.95,8196.4,0,71.30404523705958,1,0,1,0,1,0,1
3,1,75.05,202.9,0,2.7035309793471023,0,0,1,1,0,0,0
48,1,19.25,855.1,0,44.42077922077922,0,0,1,1,1,0,1
63,1,90.05,5817.0,0,64.59744586340922,0,1,1,0,1,1,0
27,1,56.7,1652.95,0,29.152557319223984,0,0,1,1,0,0,0
70,1,80.15,5600.15,0,69.87086712414222,0,1,1,0,1,0,1
7,1,71.35,515.75,0,7.228451296426069,0,1,1,0,0,0,0
0,1,20.25,1397.475,0,69.0111111111111,0,0,1,1,1,0,1
2,1,90.35,190.5,0,2.1084670724958494,0,0,0,0,0,0,0
20,1,98.55,1842.8,1,18.699137493658043,0,0,0,0,0,0,0
66,1,19.7,1253.8,0,63.64467005076142,1,0,1,0,1,0,1
3,1,19.85,57.2,0,2.881612090680101,0,0,1,1,0,0,0
15,1,85.9,1269.55,1,14.779394644935971,1,0,1,0,0,0,0
72,1,90.35,6563.4,0,72.64416159380188,1,0,1,0,1,0,1
