customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Tenure_Ratio,MonthlyCharges_to_TotalCharges_Ratio
264,31,0,Two year,Bank transfer (automatic),3.9090184964078474,1520.1,0,0.12609737085186604,0.0025715535138529358
265,45,1,One year,Mailed check,4.730039168033961,5032.25,0,0.10511198151186579,0.0009399451871496767
266,61,1,Two year,Mailed check,4.478472532942134,5526.75,0,0.0734175825072481,0.0008103265993471994
267,50,1,Two year,Bank transfer (automatic),3.214867803470662,1195.25,0,0.06429735606941324,0.0026897032449032937
268,19,1,Month-to-month,Mailed check,4.653960350157523,2007.25,0,0.24494528158723805,0.002318575339473171
269,59,1,Two year,Mailed check,2.962692419475791,1099.6,1,0.050215125753826965,0.0026943365037066127
270,71,1,Two year,Credit card (automatic),3.188416617383492,1732.95,0,0.04490727630117594,0.001839878021514465
271,16,1,Month-to-month,Electronic check,4.548070593947519,1511.2,1,0.2842544121217199,0.0030095755650790886
272,57,1,Two year,Electronic check,4.09016919081162,3450.15,0,0.07175735422476527,0.0011855047435072735
273,1,0,Month-to-month,Bank transfer (automatic),3.2108436531709366,24.8,1,3.2108436531709366,0.12946950214398936
274,20,1,Month-to-month,Electronic check,4.6732960150356915,2172.05,0,0.23366480075178458,0.0021515600538825953
275,1,1,Month-to-month,Mailed check,4.257030144499196,70.6,1,4.257030144499196,0.06029787740083847
276,5,1,Month-to-month,Electronic check,4.447346100794524,401.1,1,0.8894692201589048,0.011087873599587445
277,52,1,Month-to-month,Electronic check,4.654436427291009,5624.85,1,0.0895083928325194,0.0008274774309165593
278,21,1,Month-to-month,Bank transfer (automatic),4.173617743116608,1339.8,0,0.19874370205317182,0.003115105047855358
279,14,0,Month-to-month,Electronic check,4.007333185232471,771.95,0,0.2862380846594622,0.005191182311331655
280,5,1,Month-to-month,Bank transfer (automatic),3.9229629454664803,244.75,0,0.7845925890932961,0.016028449215389092
281,6,1,Month-to-month,Mailed check,4.0100567456995115,322.9,0,0.6683427909499186,0.012418881219261418
282,10,1,Month-to-month,Electronic check,3.9357395320454622,498.25,0,0.39357395320454625,0.007899126005108805
283,1,1,Month-to-month,Mailed check,3.2347491740244907,25.4,0,3.2347491740244907,0.12735232968600357
284,68,1,Month-to-month,Mailed check,3.9972828493789696,3687.75,0,0.05878357131439661,0.001083935421158964
285,18,1,Month-to-month,Mailed check,4.555454593742159,1779.95,1,0.25308081076345323,0.0025593160446878613
286,22,1,One year,Credit card (automatic),4.330733340286331,1783.6,0,0.1968515154675605,0.002428085523820549
287,20,1,Month-to-month,Electronic check,3.7921127087555884,927.15,0,0.18960563543777942,0.0040900746467730014
288,1,1,Month-to-month,Electronic check,4.248495242049359,70.0,1,4.248495242049359,0.06069278917213371
289,8,1,Month-to-month,Electronic check,4.310799125385514,606.55,1,0.5388498906731892,0.007107079590117079
290,10,1,Month-to-month,Credit card (automatic),3.803323588504805,435.4,1,0.3803323588504805,0.00873524021245936
291,24,1,Month-to-month,Electronic check,4.33204826486764,1712.7,1,0.18050201103615168,0.002529367819739382
292,35,1,One year,Mailed check,4.11414718951828,2021.2,0,0.11754706255766514,0.0020354973231339205
293,23,1,One year,Mailed check,4.463606621666305,1940.8,0,0.19406985311592628,0.0022998797514768676
294,6,1,Month-to-month,Electronic check,4.492561241605437,567.8,0,0.7487602069342395,0.007912224800291365
295,12,1,Month-to-month,Mailed check,2.9806186357439426,220.35,0,0.2483848863119952,0.013526746701810496
296,1,1,Month-to-month,Mailed check,3.0081547935525483,20.25,0,3.0081547935525483,0.148550854002595
297,71,1,Two year,Electronic check,4.331391018705302,5436.45,0,0.06100550730570848,0.0007967315102144418
298,35,1,Month-to-month,Electronic check,4.613138355637268,3437.5,0,0.13180395301820766,0.0013420038852762963
299,40,1,Month-to-month,Electronic check,4.311470041210748,3015.75,0,0.10778675103026869,0.0014296510125874982
300,1,1,Month-to-month,Mailed check,4.298645025734831,73.6,1,4.298645025734831,0.058405503067049336
301,23,1,One year,Bank transfer (automatic),4.1728476237100445,1509.8,0,0.18142815755261063,0.0027638413191880015
302,4,1,Month-to-month,Electronic check,4.558602550171757,396.1,1,1.1396506375429392,0.011508716359938794
303,4,1,Month-to-month,Electronic check,4.504244267398131,356.65,0,1.1260610668495328,0.012629312399826528
304,68,0,Two year,Credit card (automatic),4.09933210373314,4109.0,0,0.06028429564313441,0.0009976471413319884
305,38,1,Month-to-month,Mailed check,4.404888303817144,3141.7,0,0.11591811325834589,0.0014020715866623623
306,52,1,Two year,Mailed check,3.2108436531709366,1229.1,0,0.06174699333021032,0.002612353472598598
307,32,1,Month-to-month,Electronic check,4.316153890523174,2303.35,1,0.1348798090788492,0.0018738593312015866
308,29,1,Two year,Mailed check,4.3247946887187485,2054.4,0,0.14913085133512927,0.002105137601595964
309,38,1,Month-to-month,Electronic check,4.6166045636137545,3741.85,0,0.12148959377930933,0.0012337759567095834
310,48,1,One year,Credit card (automatic),4.366278277705742,3682.45,0,0.09096413078553629,0.001185699270242839
311,1,1,Month-to-month,Bank transfer (automatic),2.9575110607337933,19.25,0,2.9575110607337933,0.15363693821993732
312,22,1,Month-to-month,Electronic check,4.489198009735671,1886.25,0,0.20405445498798505,0.00237995918342514
313,43,1,Two year,Credit card (automatic),4.745366816481375,4895.1,0,0.11035736782514825,0.0009694116190642427
314,5,1,Month-to-month,Electronic check,4.239166146760841,341.6,0,0.8478332293521682,0.0124097369635856
315,5,1,Month-to-month,Electronic check,4.389498649512583,415.55,1,0.8778997299025166,0.010563105882595555
316,51,1,One year,Credit card (automatic),4.70093480797247,5686.4,0,0.09217519231318569,0.0008266978770351137
317,71,1,Two year,Credit card (automatic),2.990719731730447,1355.1,0,0.04212281312296404,0.0022070103547564366
318,38,1,One year,Credit card (automatic),4.385769620952716,3058.65,1,0.11541499002507147,0.0014338906448768953
319,24,1,Month-to-month,Electronic check,4.5342110970475975,2231.05,1,0.18892546237698324,0.002032321596130789
320,35,1,Month-to-month,Credit card (automatic),4.516338972281476,3236.35,0,0.1290382563508993,0.0013955038769853311
321,54,1,One year,Bank transfer (automatic),4.412192049005608,4350.1,1,0.08170726016677052,0.0010142737061229873
322,72,0,Two year,Electronic check,4.0943445622221,4264.0,0,0.05686589669752917,0.0009602121393579035
323,1,1,Month-to-month,Electronic check,3.8022081394209395,44.8,0,3.8022081394209395,0.08487071739778883
324,9,1,One year,Mailed check,3.883623530906448,422.3,0,0.431513725656272,0.009196361664471816
325,69,0,Two year,Bank transfer (automatic),4.095177548525992,4176.7,0,0.05935039925399989,0.0009804816119247234
326,52,1,Month-to-month,Credit card (automatic),4.631812116934513,5138.1,0,0.08907330994104833,0.0009014639880373119
327,11,1,Month-to-month,Electronic check,4.417635062141249,880.05,0,0.40160318746738627,0.005019754630011078
328,2,1,Month-to-month,Electronic check,4.253482783560398,139.05,1,2.126741391780199,0.030589592114781714
329,28,0,Month-to-month,Electronic check,3.580737295494233,973.65,0,0.12788347483907975,0.0036776431936468273
330,17,1,Month-to-month,Credit card (automatic),4.4146148242670336,1470.05,0,0.25968322495688434,0.0030030371921138965
331,35,1,Two year,Mailed check,2.9882040071331994,739.35,0,0.08537725734666284,0.004041663633100966
332,8,1,One year,Mailed check,2.954910279033736,161.95,0,0.369363784879217,0.018245818333027086
333,46,1,One year,Credit card (automatic),4.552823705615882,4422.95,0,0.09897442838295396,0.0010293635934423592
334,7,1,Month-to-month,Electronic check,4.302036008977389,511.25,1,0.6145765727110556,0.008414740359857974
335,2,1,Month-to-month,Mailed check,4.389498649512583,155.8,1,2.1947493247562915,0.028173932281852263
336,68,1,One year,Bank transfer (automatic),4.328098292648326,5293.95,1,0.06364850430365185,0.0008175555667598534
337,43,1,Two year,Electronic check,4.650143551630823,4759.85,1,0.10814287329374006,0.000976951700501239
338,68,1,Two year,Electronic check,4.4790399088438795,6148.45,0,0.06586823395358646,0.0007284827735191601
339,36,1,Month-to-month,Credit card (automatic),4.551769409260976,3565.65,0,0.12643803914613824,0.001276560910145689
340,63,1,Month-to-month,Electronic check,4.638604962074329,6603.0,1,0.07362865019165601,0.0007024996156405162
341,32,1,Month-to-month,Bank transfer (automatic),4.000949214622548,1830.1,0,0.1250296629569546,0.002186191582220943
342,71,1,Two year,Credit card (automatic),4.45143608604605,6223.8,0,0.06269628290205703,0.0007152280095835421
343,66,1,Month-to-month,Bank transfer (automatic),4.211386582653765,4508.65,0,0.06380888761596615,0.0009340681983861612
344,63,1,One year,Mailed check,3.0204248861443626,1328.15,0,0.047943252161021625,0.0022741594595071055
345,41,1,One year,Credit card (automatic),3.0081547935525483,865.0,0,0.07336962911103777,0.003477635599482715
346,1,1,Month-to-month,Electronic check,4.278054044290903,72.1,0,4.278054044290903,0.05933500754911101
347,2,1,Month-to-month,Electronic check,4.504244267398131,168.2,1,2.2521221336990656,0.02677909790367498
348,70,1,Two year,Bank transfer (automatic),2.9678470700644555,1303.5,0,0.042397815286635075,0.0022768293594664026
349,23,0,Month-to-month,Electronic check,3.8055507609176296,996.85,0,0.16545872873554912,0.0038175761257136275
350,64,1,One year,Bank transfer (automatic),4.574710978503383,6430.9,0,0.07147985903911536,0.0007113640359052983
351,37,1,Two year,Credit card (automatic),4.139955073474153,2278.75,0,0.11189067766146359,0.0018167658029508075
352,17,1,One year,Mailed check,3.7977338590260183,681.4,0,0.22339610935447166,0.005573428029096006
353,7,1,Month-to-month,Electronic check,4.49032034430915,574.35,0,0.6414743349013071,0.007818090614275528
354,4,1,Month-to-month,Bank transfer (automatic),4.440295542797857,371.9,1,1.1100738856994643,0.011939487880607306
355,21,0,Month-to-month,Electronic check,3.735285826928092,840.1,1,0.17787075366324248,0.004446239527351615
356,10,1,Month-to-month,Bank transfer (automatic),4.385146762010125,846.0,1,0.4385146762010125,0.00518338860757698
357,16,1,Month-to-month,Electronic check,3.9908341858524357,889.0,0,0.24942713661577723,0.004489127318169219
358,64,1,Two year,Electronic check,4.656338472562491,6823.4,0,0.07275528863378893,0.0006824073735326218
359,27,0,Month-to-month,Credit card (automatic),3.4258899942525267,805.1,1,0.12688481460194542,0.00425523536734881
360,42,1,One year,Electronic check,4.575741375297279,4016.75,0,0.1089462232213638,0.0011391650900099033
361,5,1,Month-to-month,Mailed check,3.005682604407159,83.75,0,0.6011365208814319,0.03588874751530936
362,41,1,Two year,Bank transfer (automatic),4.593097604753822,3959.15,0,0.11202677084765421,0.0011601221486313533
363,58,1,One year,Credit card (automatic),3.9180050771056933,2878.55,0,0.06755181167423609,0.0013611037074588571
364,47,1,Two year,Mailed check,3.022860940942244,945.7,0,0.0643161902328137,0.0031964269228531707
365,18,1,Month-to-month,Bank transfer (automatic),4.3294166844015844,1373.05,0,0.24052314913342135,0.003153138403118302
366,5,1,Month-to-month,Bank transfer (automatic),4.56954300834494,492.55,1,0.913908601668988,0.00927731805572011
367,23,1,Month-to-month,Bank transfer (automatic),4.093510881473524,1406.0,0,0.17797873397710973,0.0029114586639214252
368,1,1,Month-to-month,Mailed check,2.952302715626655,19.15,0,2.952302715626655,0.15416724363585665
369,71,1,One year,Credit card (automatic),4.591578232468624,6962.85,0,0.06467011595026231,0.0006594394870589807
370,72,1,Two year,Credit card (automatic),4.72384171570559,8126.65,0,0.0656089127181332,0.0005812778593523273
371,33,1,One year,Mailed check,3.0252910757955354,690.25,0,0.09167548714531926,0.004382891815712474
372,2,1,Month-to-month,Electronic check,4.450269224770129,181.5,1,2.2251346123850646,0.024519389668154982
373,24,0,Two year,Mailed check,3.5765502691400166,830.8,0,0.14902292788083402,0.004304947362951392
374,56,1,One year,Credit card (automatic),4.602667055769973,5608.4,0,0.08219048313874952,0.0008206738206565105
375,37,1,Month-to-month,Credit card (automatic),4.565389315976247,3646.8,0,0.12338890043179045,0.0012518891400614912
376,43,1,One year,Credit card (automatic),4.443827035579329,3662.25,0,0.10334481478091462,0.0012134144407343378
377,1,0,Month-to-month,Mailed check,3.232778730037192,25.35,0,3.232778730037192,0.1275257881671476
378,25,1,Month-to-month,Bank transfer (automatic),4.653484046266642,2566.5,1,0.18613936185066568,0.0018131634701993539
379,61,1,Two year,Electronic check,4.495913200051142,5308.7,0,0.0737034950828056,0.000846895322781687
380,17,1,One year,Electronic check,4.4630304188269685,1410.25,0,0.26253120110746875,0.0031647086820258594
381,41,1,One year,Bank transfer (automatic),4.456670177669648,3339.05,0,0.10869927262608897,0.0013347120221828507
382,1,1,Month-to-month,Mailed check,3.9249392306946924,50.65,1,3.9249392306946924,0.07749139645991496
383,72,0,Two year,Bank transfer (automatic),4.1713056033582285,4732.35,0,0.05793480004664206,0.000881444864255228
384,1,1,Month-to-month,Credit card (automatic),4.50920979484218,90.85,1,4.50920979484218,0.049633569563480244
385,48,1,Two year,Bank transfer (automatic),4.683056724645162,5067.45,0,0.09756368176344088,0.0009241446338188167
386,11,1,Month-to-month,Mailed check,2.9932291433358724,214.75,1,0.27211174030326113,0.013938203228572164
387,55,1,Month-to-month,Electronic check,4.4479314095616,4874.7,1,0.08087148017384728,0.0009124523374898149
388,42,0,One year,Electronic check,4.00277736869661,2348.45,0,0.09530422306420501,0.0017044337195582663
389,44,1,Month-to-month,Mailed check,4.504244267398131,4063.0,0,0.10236918789541206,0.0011086006072847973
390,1,1,Month-to-month,Electronic check,3.784189633918261,44.0,0,3.784189633918261,0.08600430986177866
391,27,1,Month-to-month,Bank transfer (automatic),4.560172820057356,2595.25,0,0.16889528963175393,0.0017571227512021407
392,27,1,Month-to-month,Bank transfer (automatic),4.440295542797857,2309.55,0,0.1644553904739947,0.0019225803913307167
393,2,1,Month-to-month,Electronic check,3.7909846770510898,89.3,0,1.8954923385255449,0.04245223602520817
394,19,1,Month-to-month,Mailed check,2.990719731730447,367.55,0,0.1574063016700235,0.008136905813441564
395,42,1,Month-to-month,Electronic check,4.554403068934438,3944.5,0,0.10843816830796282,0.0011546211354885128
396,66,1,Two year,Credit card (automatic),4.500365071621965,5965.95,0,0.06818734957002977,0.0007543417346142635
397,33,1,Month-to-month,Bank transfer (automatic),4.699570861409576,3694.7,0,0.1424112382245326,0.001271976306982861
398,34,1,Month-to-month,Credit card (automatic),4.303389189156809,2524.45,1,0.12657027026931789,0.0017046838674391685
399,33,0,Month-to-month,Electronic check,4.000033882750859,1803.7,0,0.12121314796214724,0.0022176824764377997
400,23,1,One year,Mailed check,2.998229153752578,415.1,0,0.13035778929359035,0.007222908103475254
401,32,1,One year,Bank transfer (automatic),2.9831534913471307,624.15,0,0.09322354660459783,0.004779545768400434
402,11,1,One year,Credit card (automatic),2.998229153752578,237.7,0,0.27256628670477984,0.012613500857183754
403,69,1,Month-to-month,Credit card (automatic),4.599655005299981,7007.6,1,0.06666166674347798,0.0006563809300331042
404,68,1,One year,Bank transfer (automatic),4.023564380161053,3848.8,0,0.05917006441413314,0.0010454074984829176
405,20,1,Two year,Mailed check,2.9806186357439426,419.4,0,0.14903093178719712,0.007106863699914027
406,72,1,Two year,Credit card (automatic),2.9856819377004897,1468.75,0,0.041467804690284576,0.002032804723540759
407,60,1,One year,Bank transfer (automatic),4.558078578454241,5812.0,0,0.07596797630757068,0.0007842530245103649
408,32,1,Month-to-month,Mailed check,4.5427627258594745,2861.45,0,0.14196133518310858,0.0015875736867180888
409,1,1,Month-to-month,Mailed check,2.990719731730447,19.9,1,2.990719731730447,0.15028742370504758
410,1,1,Month-to-month,Mailed check,2.975529566236472,19.6,1,2.975529566236472,0.15181273297124856
411,3,1,Month-to-month,Electronic check,4.3987608336650466,233.7,1,1.4662536112216822,0.018822254316067807
412,46,1,One year,Bank transfer (automatic),3.196630215920881,1066.15,0,0.06949196121567133,0.0029982931256585664
413,29,1,Month-to-month,Electronic check,4.316821224548606,2149.05,0,0.14885590429477952,0.002008711395522955
414,51,1,Month-to-month,Electronic check,4.469923036580066,4473.0,0,0.08764554973686403,0.0009993121029689394
415,48,1,Month-to-month,Bank transfer (automatic),4.257738109130536,3545.05,0,0.08870287727355285,0.001201037533781057
