customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_to_tenure_Ratio
415,48,1,0,Bank transfer (automatic),70.65,3545.05,0,1.471875
416,16,1,0,Bank transfer (automatic),73.25,1195.75,0,4.578125
417,70,1,3,Bank transfer (automatic),98.7,6858.9,0,1.4100000000000001
418,40,1,3,Mailed check,24.8,1024.7,0,0.62
419,22,1,0,Electronic check,83.3,1845.9,1,3.786363636363636
420,1,1,0,Bank transfer (automatic),75.3,75.3,1,75.3
421,5,1,0,Mailed check,24.3,132.25,0,4.86
422,7,1,0,Bank transfer (automatic),69.85,515.45,0,9.978571428571428
423,29,1,1,Credit card (automatic),100.55,2830.45,0,3.467241379310345
424,44,1,1,Mailed check,25.7,1110.5,0,0.5840909090909091
425,10,0,0,Bank transfer (automatic),40.7,449.3,0,4.07
426,55,1,0,Bank transfer (automatic),51.65,2838.55,0,0.9390909090909091
427,52,1,1,Bank transfer (automatic),105.1,5376.4,0,2.021153846153846
428,10,1,0,Electronic check,85.95,858.6,0,8.595
429,18,1,0,Bank transfer (automatic),75.6,1395.05,0,4.199999999999999
430,68,1,1,Bank transfer (automatic),58.25,3975.7,0,0.8566176470588235
431,61,1,0,Mailed check,19.4,1182.55,1,0.3180327868852459
432,72,0,3,Credit card (automatic),65.2,4784.45,0,0.9055555555555556
433,2,1,0,Electronic check,53.45,119.5,0,26.725
434,12,1,0,Bank transfer (automatic),45.4,518.9,1,3.783333333333333
435,41,1,3,Electronic check,19.75,899.45,0,0.4817073170731707
436,26,0,0,Credit card (automatic),44.45,1183.8,0,1.7096153846153848
437,36,1,1,Bank transfer (automatic),20.85,720.05,0,0.5791666666666667
438,72,1,3,Credit card (automatic),114.05,8468.2,0,1.5840277777777778
439,35,1,0,Bank transfer (automatic),89.85,3161.2,0,2.567142857142857
440,1,1,0,Mailed check,55.05,55.05,0,55.05
441,16,1,0,Electronic check,112.95,1882.55,0,7.059375
442,49,1,0,Credit card (automatic),101.55,5070.4,0,2.0724489795918366
443,54,1,1,Mailed check,114.65,6049.5,0,2.1231481481481485
444,18,1,0,Electronic check,64.8,1166.7,0,3.5999999999999996
445,36,1,0,Electronic check,80.4,2937.65,0,2.2333333333333334
446,60,1,0,Electronic check,105.9,6396.45,1,1.7650000000000001
447,1,1,0,Mailed check,69.55,69.55,1,69.55
448,52,1,3,Bank transfer (automatic),25.05,1270.25,0,0.48173076923076924
449,8,1,0,Electronic check,94.75,759.55,0,11.84375
450,72,1,3,Bank transfer (automatic),105.5,7611.55,0,1.4652777777777777
451,64,1,1,Mailed check,24.7,1642.75,0,0.3859375
452,22,1,0,Mailed check,69.75,1545.4,0,3.1704545454545454
453,60,0,0,Bank transfer (automatic),60.2,3582.4,0,1.0033333333333334
454,28,1,0,Electronic check,81.05,2227.1,1,2.894642857142857
455,61,1,3,Mailed check,24.4,1417.9,0,0.39999999999999997
456,24,1,0,Electronic check,104.15,2494.65,0,4.339583333333334
457,28,1,1,Bank transfer (automatic),92.9,2768.35,0,3.317857142857143
458,30,1,3,Bank transfer (automatic),80.8,2369.3,0,2.6933333333333334
459,2,1,0,Mailed check,20.0,38.0,0,10.0
460,1,1,0,Electronic check,75.1,75.1,0,75.1
461,6,1,0,Mailed check,19.65,100.9,0,3.275
462,24,1,0,Bank transfer (automatic),69.45,1614.05,0,2.8937500000000003
463,4,1,0,Electronic check,101.15,385.9,1,25.2875
464,7,1,0,Electronic check,99.8,673.25,1,14.257142857142856
465,72,1,3,Bank transfer (automatic),116.05,8404.9,0,1.6118055555555555
466,70,0,3,Mailed check,40.05,2799.75,0,0.5721428571428571
467,64,1,3,Electronic check,102.1,6538.45,0,1.5953125
468,72,1,1,Electronic check,89.7,6588.95,0,1.2458333333333333
469,44,1,3,Mailed check,19.9,868.1,0,0.4522727272727272
470,13,1,0,Electronic check,55.95,734.35,1,4.303846153846154
471,17,1,1,Mailed check,20.65,330.6,0,1.214705882352941
472,1,1,0,Electronic check,55.0,55.0,1,55.0
473,9,1,0,Mailed check,70.05,564.4,0,7.783333333333333
474,24,1,0,Mailed check,53.6,1315.35,0,2.2333333333333334
475,1,1,0,Electronic check,74.7,74.7,1,74.7
476,24,1,0,Electronic check,80.25,1861.5,1,3.34375
477,35,1,0,Electronic check,76.05,2747.2,0,2.1728571428571426
478,7,1,0,Electronic check,75.7,554.05,0,10.814285714285715
479,5,1,0,Electronic check,96.1,453.4,1,19.22
480,15,1,0,Bank transfer (automatic),69.0,994.8,1,4.6
481,11,1,3,Mailed check,19.65,225.75,0,1.7863636363636362
482,48,0,0,Bank transfer (automatic),45.3,2145.0,1,0.94375
483,20,1,0,Electronic check,81.45,1671.6,0,4.0725
484,72,1,1,Bank transfer (automatic),108.5,8003.8,0,1.5069444444444444
485,8,1,0,Electronic check,83.55,680.05,1,10.44375
486,72,1,3,Credit card (automatic),84.5,6130.85,0,1.1736111111111112
487,15,1,0,Electronic check,100.15,1415.0,0,6.676666666666667
488,72,1,3,Bank transfer (automatic),88.6,6201.95,0,1.2305555555555554
489,0,0,3,Bank transfer (automatic),52.55,3138.15,0,inf
490,1,1,0,Electronic check,74.35,74.35,1,74.35
491,63,1,3,Bank transfer (automatic),104.8,6597.25,0,1.6634920634920634
492,2,1,0,Electronic check,59.0,114.15,0,29.5
493,2,1,0,Electronic check,74.4,139.4,1,37.2
494,61,1,1,Bank transfer (automatic),64.05,3902.6,0,1.05
495,1,1,0,Mailed check,20.4,20.4,0,20.4
496,22,0,1,Bank transfer (automatic),43.75,903.6,1,1.9886363636363635
497,28,1,0,Mailed check,60.9,1785.65,0,2.175
498,70,1,3,Bank transfer (automatic),19.8,1397.65,0,0.28285714285714286
499,5,0,0,Electronic check,28.45,131.05,1,5.6899999999999995
500,12,1,0,Bank transfer (automatic),99.7,1238.45,1,8.308333333333334
501,34,1,1,Credit card (automatic),116.25,3899.05,0,3.4191176470588234
502,71,1,3,Credit card (automatic),80.7,5676.0,0,1.1366197183098592
503,70,1,1,Bank transfer (automatic),65.2,4543.15,0,0.9314285714285715
504,52,1,0,Bank transfer (automatic),84.05,4326.8,0,1.6163461538461539
505,69,1,3,Credit card (automatic),79.45,5502.55,0,1.151449275362319
506,20,1,0,Electronic check,94.1,1782.4,1,4.705
507,11,1,0,Mailed check,78.0,851.8,0,7.090909090909091
508,2,1,0,Electronic check,94.2,167.5,1,47.1
509,6,1,0,Electronic check,80.5,502.85,1,13.416666666666666
510,1,1,0,Mailed check,19.85,19.85,0,19.85
511,20,1,1,Credit card (automatic),94.3,1818.3,0,4.715
512,61,1,0,Electronic check,106.45,6300.15,0,1.7450819672131148
513,5,1,0,Electronic check,74.35,334.8,1,14.87
514,56,1,0,Bank transfer (automatic),105.45,5916.95,0,1.8830357142857144
515,30,1,0,Credit card (automatic),95.0,2852.4,0,3.1666666666666665
516,40,1,0,Bank transfer (automatic),104.8,4131.95,1,2.62
517,28,1,1,Mailed check,54.3,1546.3,0,1.9392857142857143
518,5,1,0,Electronic check,70.05,302.6,0,14.01
519,27,1,0,Bank transfer (automatic),75.2,1929.35,1,2.785185185185185
520,12,1,0,Credit card (automatic),20.05,265.45,0,1.6708333333333334
521,67,1,1,Electronic check,105.4,6989.45,0,1.573134328358209
522,29,1,0,Electronic check,51.6,1442.0,0,1.7793103448275862
523,55,1,0,Bank transfer (automatic),85.5,4713.4,0,1.5545454545454545
524,23,1,0,Bank transfer (automatic),75.6,1758.6,1,3.28695652173913
525,34,1,0,Electronic check,100.05,3480.0,1,2.942647058823529
526,52,1,1,Electronic check,91.25,4738.3,0,1.7548076923076923
527,72,1,3,Credit card (automatic),115.75,8399.15,0,1.6076388888888888
528,58,1,1,Credit card (automatic),94.7,5430.35,0,1.6327586206896552
529,35,1,3,Mailed check,19.6,686.95,0,0.56
530,56,1,3,Bank transfer (automatic),99.9,5706.3,0,1.7839285714285715
531,24,1,3,Credit card (automatic),21.1,490.65,0,0.8791666666666668
532,70,1,3,Credit card (automatic),20.05,1360.25,0,0.2864285714285714
533,2,1,0,Electronic check,79.95,174.45,0,39.975
534,68,1,1,Credit card (automatic),107.15,7379.8,0,1.5757352941176472
535,1,1,0,Electronic check,85.0,85.0,1,85.0
536,12,1,0,Electronic check,89.55,1021.75,0,7.4624999999999995
537,63,1,0,Bank transfer (automatic),81.55,5029.05,0,1.2944444444444445
538,33,1,1,Mailed check,58.45,1955.4,0,1.7712121212121212
539,69,1,1,Credit card (automatic),95.65,6744.2,0,1.386231884057971
540,60,1,3,Bank transfer (automatic),80.6,4946.7,0,1.3433333333333333
541,72,1,3,Bank transfer (automatic),113.1,8248.5,0,1.5708333333333333
542,11,1,0,Mailed check,58.95,601.6,0,5.359090909090909
543,1,1,0,Mailed check,19.55,19.55,0,19.55
544,10,1,0,Bank transfer (automatic),86.05,834.1,1,8.605
545,13,0,0,Credit card (automatic),45.55,597.0,1,3.503846153846154
546,34,1,1,Bank transfer (automatic),78.95,2647.2,0,2.322058823529412
547,39,1,0,Mailed check,86.3,3266.0,1,2.212820512820513
548,65,1,1,Bank transfer (automatic),105.05,6744.25,0,1.616153846153846
549,50,1,1,Bank transfer (automatic),101.9,5265.5,0,2.0380000000000003
550,15,1,0,Mailed check,19.75,311.6,0,1.3166666666666667
551,72,1,3,Bank transfer (automatic),110.3,7966.9,0,1.5319444444444443
552,72,1,3,Bank transfer (automatic),115.6,8220.4,0,1.6055555555555554
553,55,1,3,Bank transfer (automatic),19.35,1153.25,0,0.35181818181818186
554,23,1,3,Credit card (automatic),25.6,514.75,0,1.1130434782608696
555,32,1,0,Bank transfer (automatic),80.35,2596.15,1,2.5109375
556,56,1,1,Bank transfer (automatic),68.75,3808.0,0,1.2276785714285714
557,1,1,0,Bank transfer (automatic),19.9,19.9,0,19.9
558,38,1,1,Mailed check,70.6,2708.2,0,1.857894736842105
559,11,1,0,Electronic check,70.2,760.05,0,6.381818181818182
560,1,1,0,Electronic check,49.3,49.3,0,49.3
561,56,1,1,Electronic check,107.25,6033.3,0,1.9151785714285714
562,3,1,0,Mailed check,23.6,89.05,0,7.866666666666667
563,7,1,0,Credit card (automatic),69.7,516.15,0,9.957142857142857
564,59,1,3,Credit card (automatic),99.5,5861.75,0,1.6864406779661016
565,7,1,0,Bank transfer (automatic),64.3,445.95,0,9.185714285714285
566,71,1,3,Credit card (automatic),70.85,4973.4,0,0.9978873239436619
567,15,1,1,Electronic check,101.9,1667.25,0,6.793333333333334
568,71,1,3,Credit card (automatic),73.5,5357.75,0,1.0352112676056338
569,35,1,0,Electronic check,100.25,3527.6,1,2.8642857142857143
570,11,0,1,Credit card (automatic),40.4,422.6,0,3.6727272727272724
571,60,1,3,Credit card (automatic),19.25,1103.25,0,0.32083333333333336
572,47,1,3,Bank transfer (automatic),59.6,2754.0,0,1.2680851063829788
573,11,1,1,Credit card (automatic),64.9,697.25,0,5.9
574,56,1,1,Credit card (automatic),100.3,5614.45,1,1.7910714285714284
575,28,1,0,Electronic check,110.85,3204.4,0,3.9589285714285714
576,61,1,3,Mailed check,81.05,4747.65,0,1.3286885245901638
577,31,1,1,Bank transfer (automatic),98.05,3082.1,0,3.1629032258064513
578,9,1,0,Electronic check,70.5,597.9,0,7.833333333333333
579,35,1,0,Electronic check,94.55,3365.4,0,2.7014285714285715
580,2,1,0,Mailed check,19.65,38.8,0,9.825
581,12,1,0,Mailed check,19.0,233.55,1,1.5833333333333333
582,1,1,0,Mailed check,75.3,75.3,1,75.3
583,4,1,0,Electronic check,89.2,346.2,1,22.3
584,1,1,0,Mailed check,19.0,19.0,0,19.0
585,3,1,0,Mailed check,20.0,61.7,0,6.666666666666667
586,1,1,0,Electronic check,85.7,85.7,1,85.7
587,52,1,3,Credit card (automatic),63.25,3342.45,0,1.2163461538461537
588,5,1,1,Mailed check,20.1,85.1,0,4.0200000000000005
589,72,1,3,Electronic check,99.15,7422.1,0,1.3770833333333334
590,71,1,3,Electronic check,90.4,6668.05,0,1.2732394366197184
591,72,1,3,Credit card (automatic),111.9,8071.05,0,1.5541666666666667
592,46,1,1,Electronic check,24.9,1174.8,0,0.5413043478260869
593,63,1,3,Credit card (automatic),83.5,5435.0,0,1.3253968253968254
594,30,1,0,Credit card (automatic),84.3,2438.6,0,2.81
595,1,1,0,Mailed check,45.6,45.6,0,45.6
596,12,1,0,Mailed check,61.65,713.75,1,5.1375
597,16,0,3,Mailed check,54.85,916.15,0,3.428125
598,4,1,0,Mailed check,65.55,237.2,0,16.3875
599,51,1,1,Credit card (automatic),90.35,4614.55,0,1.7715686274509803
600,65,1,3,Credit card (automatic),20.4,1414.45,0,0.31384615384615383
601,16,1,0,Credit card (automatic),74.55,1170.5,0,4.659375
602,2,1,1,Mailed check,19.95,47.7,0,9.975
603,66,1,1,Bank transfer (automatic),74.25,4859.25,0,1.125
604,46,1,3,Electronic check,108.65,4903.2,0,2.3619565217391307
605,32,1,1,Bank transfer (automatic),109.55,3608.0,0,3.4234375
606,72,1,3,Credit card (automatic),86.65,6094.25,0,1.2034722222222223
607,38,1,3,Credit card (automatic),81.0,3084.9,0,2.1315789473684212
608,51,1,1,Credit card (automatic),47.85,2356.75,0,0.9382352941176471
609,72,1,3,Bank transfer (automatic),114.55,8306.05,0,1.5909722222222222
610,65,1,0,Bank transfer (automatic),105.25,6786.4,1,1.6192307692307693
611,9,0,0,Electronic check,29.95,248.95,1,3.3277777777777775
612,9,1,0,Mailed check,65.0,663.05,1,7.222222222222222
613,66,1,3,Mailed check,20.55,1357.1,0,0.3113636363636364
614,44,1,1,Credit card (automatic),109.8,4860.35,0,2.4954545454545456
615,50,1,3,Bank transfer (automatic),69.5,3418.2,0,1.39
616,15,1,0,Mailed check,48.85,631.4,0,3.256666666666667
617,8,0,0,Credit card (automatic),25.25,186.3,0,3.15625
618,66,1,1,Credit card (automatic),102.85,6976.75,0,1.5583333333333333
619,57,1,0,Bank transfer (automatic),87.55,4884.85,0,1.5359649122807018
620,7,1,0,Bank transfer (automatic),78.55,522.95,0,11.221428571428572
621,10,0,0,Bank transfer (automatic),34.55,362.6,0,3.4549999999999996
622,62,1,1,Electronic check,92.05,5755.8,0,1.4846774193548387
623,40,1,1,Electronic check,85.05,3355.65,0,2.1262499999999998
624,20,1,3,Mailed check,19.7,406.95,0,0.985
625,7,1,0,Bank transfer (automatic),20.0,137.6,1,2.857142857142857
626,25,1,0,Electronic check,95.15,2395.7,0,3.806
627,23,1,0,Electronic check,84.25,1968.1,0,3.6630434782608696
628,66,1,1,Credit card (automatic),104.6,6819.45,0,1.5848484848484847
629,72,1,3,Electronic check,111.65,7943.45,0,1.5506944444444446
630,49,1,0,Credit card (automatic),90.05,4547.25,1,1.8377551020408163
631,43,1,0,Bank transfer (automatic),110.75,4687.9,1,2.5755813953488373
632,46,1,0,Bank transfer (automatic),55.0,2473.95,0,1.1956521739130435
633,72,1,3,Credit card (automatic),89.85,6562.9,0,1.2479166666666666
634,10,1,1,Mailed check,20.35,176.3,0,2.035
635,40,0,1,Bank transfer (automatic),54.55,2236.2,0,1.36375
636,65,1,0,Electronic check,105.5,6985.65,1,1.623076923076923
637,31,1,3,Bank transfer (automatic),99.45,3109.9,0,3.208064516129032
638,68,1,3,Credit card (automatic),70.9,4911.35,0,1.0426470588235295
639,56,1,1,Bank transfer (automatic),104.55,5794.65,1,1.8669642857142856
640,10,1,0,Electronic check,85.25,855.3,1,8.525
641,68,1,3,Bank transfer (automatic),25.4,1620.2,0,0.3735294117647059
642,43,1,0,Electronic check,56.15,2499.3,1,1.3058139534883721
643,1,1,0,Electronic check,89.55,89.55,1,89.55
644,49,1,1,Bank transfer (automatic),89.85,4287.2,0,1.833673469387755
645,15,1,0,Electronic check,25.25,394.85,0,1.6833333333333333
646,20,1,0,Electronic check,94.55,1899.65,1,4.7275
647,1,1,0,Mailed check,45.7,45.7,1,45.7
648,50,1,1,Electronic check,69.65,3442.15,0,1.393
649,2,1,0,Electronic check,89.5,161.5,1,44.75
650,24,1,0,Credit card (automatic),70.0,1732.6,0,2.9166666666666665
651,3,1,0,Bank transfer (automatic),69.55,222.3,1,23.183333333333334
652,1,1,0,Mailed check,74.6,74.6,1,74.6
653,35,1,3,Mailed check,20.1,655.3,0,0.5742857142857143
654,17,1,0,Mailed check,24.8,475.25,0,1.4588235294117649
655,8,1,0,Electronic check,19.65,164.3,1,2.45625
656,10,1,0,Credit card (automatic),95.1,865.1,0,9.51
657,68,1,3,Credit card (automatic),88.85,6132.7,0,1.3066176470588236
658,45,1,1,Bank transfer (automatic),78.8,3597.5,0,1.751111111111111
659,2,1,1,Mailed check,19.85,35.9,1,9.925
660,37,1,0,Bank transfer (automatic),20.35,697.65,0,0.55
661,4,0,0,Mailed check,24.25,96.05,1,6.0625
662,10,1,0,Mailed check,45.25,428.7,0,4.525
663,1,1,0,Mailed check,20.05,20.05,0,20.05
664,65,1,3,Mailed check,69.55,4459.15,0,1.07
665,57,1,3,Bank transfer (automatic),19.5,1167.6,0,0.34210526315789475
666,3,1,0,Mailed check,74.75,238.1,0,24.916666666666668
667,2,1,0,Electronic check,69.65,145.15,1,34.825
668,49,0,0,Bank transfer (automatic),30.2,1453.1,0,0.6163265306122448
669,4,1,0,Mailed check,45.65,191.05,1,11.4125
670,70,0,3,Bank transfer (automatic),57.8,4039.3,0,0.8257142857142856
671,53,1,1,Bank transfer (automatic),19.85,1039.45,0,0.3745283018867925
672,53,1,3,Credit card (automatic),25.55,1336.1,0,0.4820754716981132
673,1,1,0,Mailed check,75.05,75.05,1,75.05
674,22,1,0,Credit card (automatic),24.85,493.4,0,1.1295454545454546
675,52,0,0,Electronic check,49.15,2550.9,1,0.9451923076923077
676,65,1,3,Electronic check,110.35,7246.15,0,1.6976923076923076
677,48,1,1,Bank transfer (automatic),24.55,1203.95,0,0.5114583333333333
678,2,0,0,Electronic check,34.7,62.25,1,17.35
679,3,1,0,Mailed check,107.95,313.6,0,35.983333333333334
680,45,1,0,Bank transfer (automatic),81.4,3775.85,0,1.808888888888889
681,1,1,0,Electronic check,80.0,80.0,1,80.0
682,61,1,3,Bank transfer (automatic),73.8,4616.05,0,1.2098360655737705
683,3,1,0,Credit card (automatic),64.4,195.65,0,21.46666666666667
684,40,1,1,Credit card (automatic),103.75,4188.4,0,2.59375
685,1,1,0,Mailed check,71.1,71.1,0,71.1
686,1,1,0,Electronic check,49.9,49.9,0,49.9
687,51,1,1,Bank transfer (automatic),24.6,1266.4,0,0.4823529411764706
688,2,1,0,Electronic check,49.25,91.1,1,24.625
689,52,0,1,Mailed check,30.1,1623.4,0,0.5788461538461539
690,51,1,0,Bank transfer (automatic),83.4,4149.45,0,1.635294117647059
691,1,1,0,Mailed check,20.45,20.45,0,20.45
692,31,1,1,Bank transfer (automatic),75.25,2344.5,0,2.4274193548387095
693,47,1,1,Credit card (automatic),20.55,1013.05,0,0.4372340425531915
694,3,1,0,Credit card (automatic),75.1,270.7,1,25.03333333333333
695,22,1,1,Mailed check,20.05,417.0,0,0.9113636363636364
696,1,1,0,Mailed check,20.65,20.65,0,20.65
697,72,1,3,Bank transfer (automatic),85.15,6316.2,0,1.182638888888889
698,3,1,0,Electronic check,50.15,168.15,1,16.716666666666665
699,47,1,1,Bank transfer (automatic),84.95,4018.05,0,1.8074468085106383
700,72,1,3,Credit card (automatic),66.5,4811.6,0,0.9236111111111112
701,66,1,3,Bank transfer (automatic),63.3,4189.7,0,0.959090909090909
702,35,1,0,Electronic check,83.15,2848.45,0,2.375714285714286
703,29,1,0,Electronic check,84.9,2516.2,0,2.927586206896552
704,2,1,0,Mailed check,20.55,33.6,0,10.275
705,4,1,0,Mailed check,49.25,208.45,0,12.3125
706,25,1,0,Bank transfer (automatic),79.85,2015.35,1,3.194
707,65,1,3,Mailed check,59.6,3739.8,0,0.916923076923077
708,27,1,1,Bank transfer (automatic),104.65,2964.0,0,3.875925925925926
709,29,1,0,Credit card (automatic),75.3,2263.4,0,2.596551724137931
710,29,1,0,Credit card (automatic),80.1,2211.8,0,2.762068965517241
711,1,1,0,Mailed check,19.55,19.55,1,19.55
712,20,1,0,Mailed check,81.0,1683.7,0,4.05
713,58,1,3,Credit card (automatic),24.7,1519.0,0,0.4258620689655172
714,14,1,0,Mailed check,86.0,1164.05,0,6.142857142857143
715,72,1,3,Mailed check,25.4,1710.9,0,0.35277777777777775
716,46,1,0,Credit card (automatic),89.15,4245.55,0,1.9380434782608698
717,71,0,3,Bank transfer (automatic),58.25,4145.9,0,0.8204225352112676
718,32,1,0,Bank transfer (automatic),85.65,2664.3,0,2.6765625
719,26,0,0,Credit card (automatic),50.35,1277.5,0,1.9365384615384615
720,68,1,0,Credit card (automatic),80.35,5589.3,0,1.1816176470588236
721,2,1,1,Mailed check,20.2,34.75,0,10.1
722,61,1,3,Credit card (automatic),20.55,1305.95,0,0.3368852459016394
723,4,1,0,Electronic check,85.95,381.3,1,21.4875
724,3,1,0,Electronic check,45.35,141.5,1,15.116666666666667
725,33,1,0,Electronic check,94.5,3105.55,1,2.8636363636363638
726,9,1,0,Mailed check,21.25,204.55,0,2.361111111111111
727,22,1,3,Mailed check,26.25,605.9,0,1.1931818181818181
728,5,1,0,Electronic check,80.85,356.1,0,16.169999999999998
729,30,1,0,Credit card (automatic),91.7,2758.15,1,3.0566666666666666
730,65,1,3,Credit card (automatic),74.2,4805.65,0,1.1415384615384616
731,45,1,0,Electronic check,87.25,3941.7,1,1.9388888888888889
732,5,1,0,Mailed check,20.35,92.75,0,4.07
733,25,1,0,Electronic check,75.5,1901.05,0,3.02
734,72,1,3,Bank transfer (automatic),79.05,5730.7,0,1.0979166666666667
735,27,1,0,Bank transfer (automatic),90.15,2423.4,0,3.338888888888889
736,32,0,0,Credit card (automatic),50.6,1653.45,0,1.58125
737,30,1,1,Credit card (automatic),110.45,3327.05,0,3.6816666666666666
738,70,1,3,Credit card (automatic),101.0,7085.5,0,1.4428571428571428
739,42,1,0,Bank transfer (automatic),79.35,3344.1,0,1.8892857142857142
740,72,1,3,Bank transfer (automatic),89.85,6697.35,0,1.2479166666666666
741,47,1,3,Mailed check,65.0,2879.9,0,1.3829787234042554
742,2,1,0,Electronic check,80.45,137.1,0,40.225
743,10,1,0,Electronic check,98.55,1008.55,1,9.855
744,61,1,3,Mailed check,24.1,1551.6,0,0.3950819672131148
745,5,1,0,Credit card (automatic),44.05,202.15,0,8.809999999999999
746,72,1,3,Credit card (automatic),110.8,7882.25,0,1.5388888888888888
747,72,1,3,Bank transfer (automatic),114.95,8196.4,0,1.5965277777777778
748,3,1,0,Mailed check,75.05,202.9,0,25.016666666666666
749,48,1,3,Mailed check,19.25,855.1,0,0.4010416666666667
750,63,1,1,Credit card (automatic),90.05,5817.0,0,1.4293650793650794
751,27,1,0,Mailed check,56.7,1652.95,0,2.1
752,70,1,3,Credit card (automatic),80.15,5600.15,0,1.145
753,7,1,0,Credit card (automatic),71.35,515.75,0,10.192857142857141
754,0,1,3,Mailed check,20.25,353.125,0,inf
755,2,1,0,Electronic check,90.35,190.5,0,45.175
